Date;Hour  (GMT);Benceno (µg/m3);CO (mg/m3);CO 8h (mg/m3);Etilbenceno (µg/m3);NO (µg/m3);NOX (µg/m3);NO2;NO2 - ICA;Ortoxileno (µg/m3);PM10;PM10 - ICA;PM2,5;PM2,5 - ICA;SO2;SO2 - ICA;Tolueno (µg/m3);ICA Estación
31/12/2024;24:00;2,09;0,38;0,39;0,06;30;78;33;Muy bueno / Oso ona;0,25;12,13;Muy bueno / Oso ona;9,43;Muy bueno / Oso ona;34;Muy bueno / Oso ona;1,94;Muy bueno / Oso ona
31/12/2024;23:00;0,87;0,33;0,4;0,01;4;39;33;Muy bueno / Oso ona;0,39;12,13;Muy bueno / Oso ona;9,42;Muy bueno / Oso ona;3;Muy bueno / Oso ona;1,99;Muy bueno / Oso ona
31/12/2024;22:00;0,83;0,35;0,4;0,03;11;54;38;Muy bueno / Oso ona;0,3;11,83;Muy bueno / Oso ona;9,13;Muy bueno / Oso ona;3;Muy bueno / Oso ona;1,8;Muy bueno / Oso ona
31/12/2024;21:00;0,86;0,32;0,39;0;9;47;33;Muy bueno / Oso ona;0,44;11,67;Muy bueno / Oso ona;8,96;Muy bueno / Oso ona;4;Muy bueno / Oso ona;2,08;Muy bueno / Oso ona
31/12/2024;20:00;1,16;0,38;0,38;0,17;26;79;39;Muy bueno / Oso ona;1,01;11,67;Muy bueno / Oso ona;8,96;Muy bueno / Oso ona;4;Muy bueno / Oso ona;3,66;Muy bueno / Oso ona
31/12/2024;19:00;1,38;0,51;0,36;0,52;53;127;46;Bueno / Ona;2,53;11,25;Muy bueno / Oso ona;8,5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;4,86;Bueno / Ona
31/12/2024;18:00;1,22;0,53;0,34;0,41;41;115;52;Bueno / Ona;2,01;10,92;Muy bueno / Oso ona;8,17;Muy bueno / Oso ona;6;Muy bueno / Oso ona;4,27;Bueno / Ona
31/12/2024;17:00;1,17;0,42;0,3;0,19;31;106;59;Bueno / Ona;0,86;10,75;Muy bueno / Oso ona;7,96;Muy bueno / Oso ona;11;Muy bueno / Oso ona;2,83;Bueno / Ona
31/12/2024;16:00;0,96;0,38;0,27;0;12;64;45;Bueno / Ona;0,28;10,71;Muy bueno / Oso ona;7,83;Muy bueno / Oso ona;13;Muy bueno / Oso ona;2,06;Bueno / Ona
31/12/2024;15:00;0,75;0,3;0,24;0;11;53;37;Muy bueno / Oso ona;0,2;10,58;Muy bueno / Oso ona;7,71;Muy bueno / Oso ona;9;Muy bueno / Oso ona;1,97;Muy bueno / Oso ona
31/12/2024;14:00;0,52;0,22;0,23;0;14;55;34;Muy bueno / Oso ona;0,25;10,42;Muy bueno / Oso ona;7,63;Muy bueno / Oso ona;4;Muy bueno / Oso ona;1,86;Muy bueno / Oso ona
31/12/2024;13:00;0,58;0,24;0,23;0;14;51;30;Muy bueno / Oso ona;0,23;10,42;Muy bueno / Oso ona;7,58;Muy bueno / Oso ona;4;Muy bueno / Oso ona;1,97;Muy bueno / Oso ona
31/12/2024;12:00;0,52;0,24;0,23;0;14;46;25;Muy bueno / Oso ona;0,23;10,29;Muy bueno / Oso ona;7,46;Muy bueno / Oso ona;3;Muy bueno / Oso ona;1,86;Muy bueno / Oso ona
31/12/2024;11:00;0,51;0,22;0,23;0;13;41;22;Muy bueno / Oso ona;0,2;10,21;Muy bueno / Oso ona;7,38;Muy bueno / Oso ona;3;Muy bueno / Oso ona;1,99;Muy bueno / Oso ona
31/12/2024;10:00;0,49;0,23;0,23;0;17;50;25;Muy bueno / Oso ona;0,21;10,17;Muy bueno / Oso ona;7,29;Muy bueno / Oso ona;3;Muy bueno / Oso ona;2,15;Muy bueno / Oso ona
31/12/2024;09:00;0,4;0,23;0,23;0;15;51;28;Muy bueno / Oso ona;0,09;10,21;Muy bueno / Oso ona;7,21;Muy bueno / Oso ona;3;Muy bueno / Oso ona;1,06;Muy bueno / Oso ona
31/12/2024;08:00;0,42;0,23;0,23;0;12;47;29;Muy bueno / Oso ona;0,11;10,17;Muy bueno / Oso ona;7,08;Muy bueno / Oso ona;3;Muy bueno / Oso ona;1,11;Muy bueno / Oso ona
31/12/2024;07:00;0,44;0,23;0,23;0;13;48;28;Muy bueno / Oso ona;0,13;10,08;Muy bueno / Oso ona;7;Muy bueno / Oso ona;3;Muy bueno / Oso ona;1,17;Muy bueno / Oso ona
31/12/2024;06:00;0,41;0,23;0,24;0;7;36;26;Muy bueno / Oso ona;0,13;10;Muy bueno / Oso ona;6,92;Muy bueno / Oso ona;3;Muy bueno / Oso ona;1,33;Muy bueno / Oso ona
31/12/2024;05:00;0,39;0,22;0,25;0;3;27;23;Muy bueno / Oso ona;0,12;9,96;Muy bueno / Oso ona;6,88;Muy bueno / Oso ona;2;Muy bueno / Oso ona;1,21;Muy bueno / Oso ona
31/12/2024;04:00;0,45;0,23;0,27;0;2;23;20;Muy bueno / Oso ona;0,13;9,92;Muy bueno / Oso ona;6,83;Muy bueno / Oso ona;2;Muy bueno / Oso ona;1,19;Muy bueno / Oso ona
31/12/2024;03:00;0,47;0,24;0,29;0;2;23;20;Muy bueno / Oso ona;0,16;9,92;Muy bueno / Oso ona;6,83;Muy bueno / Oso ona;2;Muy bueno / Oso ona;1,19;Muy bueno / Oso ona
31/12/2024;02:00;0,48;0,22;0,31;0;7;32;22;Muy bueno / Oso ona;0,1;9,96;Muy bueno / Oso ona;6,83;Muy bueno / Oso ona;2;Muy bueno / Oso ona;1,46;Muy bueno / Oso ona
31/12/2024;01:00;0,64;0,25;0,32;0;5;33;26;Muy bueno / Oso ona;0,33;10;Muy bueno / Oso ona;6,88;Muy bueno / Oso ona;3;Muy bueno / Oso ona;2,02;Muy bueno / Oso ona
30/12/2024;24:00;0,68;0,29;0,34;0;9;43;29;Muy bueno / Oso ona;0,4;10,04;Muy bueno / Oso ona;6,96;Muy bueno / Oso ona;2;Muy bueno / Oso ona;2,2;Muy bueno / Oso ona
30/12/2024;23:00;0,78;0,31;0,35;0,05;13;51;32;Muy bueno / Oso ona;0,51;10,04;Muy bueno / Oso ona;7;Muy bueno / Oso ona;2;Muy bueno / Oso ona;2,7;Muy bueno / Oso ona
30/12/2024;22:00;0,85;0,34;0,34;0,09;20;66;35;Muy bueno / Oso ona;0,53;10,08;Muy bueno / Oso ona;7,04;Muy bueno / Oso ona;3;Muy bueno / Oso ona;3,01;Muy bueno / Oso ona
30/12/2024;21:00;0,94;0,37;0,32;0,15;28;80;38;Muy bueno / Oso ona;0,86;10,17;Muy bueno / Oso ona;7,13;Muy bueno / Oso ona;3;Muy bueno / Oso ona;3,42;Muy bueno / Oso ona
30/12/2024;20:00;0,83;0,38;0,3;0,19;27;80;39;Muy bueno / Oso ona;0,95;10,21;Muy bueno / Oso ona;7,17;Muy bueno / Oso ona;3;Muy bueno / Oso ona;3,77;Muy bueno / Oso ona
30/12/2024;19:00;0,91;0,36;0,28;0,29;31;89;42;Bueno / Ona;1,43;10,33;Muy bueno / Oso ona;7,33;Muy bueno / Oso ona;3;Muy bueno / Oso ona;7,47;Bueno / Ona
30/12/2024;18:00;0,91;0,38;0,26;0,22;40;107;46;Bueno / Ona;1,23;10,42;Muy bueno / Oso ona;7,38;Muy bueno / Oso ona;3;Muy bueno / Oso ona;6,96;Bueno / Ona
30/12/2024;17:00;0,82;0,37;0,24;0,14;39;107;47;Bueno / Ona;0,94;10,5;Muy bueno / Oso ona;7,46;Muy bueno / Oso ona;4;Muy bueno / Oso ona;6,75;Bueno / Ona
30/12/2024;16:00;0,42;0,25;0,22;0;21;72;40;Muy bueno / Oso ona;0,11;10,54;Muy bueno / Oso ona;7,58;Muy bueno / Oso ona;4;Muy bueno / Oso ona;1,24;Muy bueno / Oso ona
30/12/2024;15:00;0,45;0,2;0,21;0;11;46;29;Muy bueno / Oso ona;0,19;10,58;Muy bueno / Oso ona;7,71;Muy bueno / Oso ona;3;Muy bueno / Oso ona;1,35;Muy bueno / Oso ona
30/12/2024;14:00;0,53;0,2;0,21;0;13;48;28;Muy bueno / Oso ona;0,24;10,75;Muy bueno / Oso ona;7,88;Muy bueno / Oso ona;4;Muy bueno / Oso ona;1,65;Muy bueno / Oso ona
30/12/2024;13:00;0,56;0,21;0,21;0;15;48;25;Muy bueno / Oso ona;0,21;10,83;Muy bueno / Oso ona;8;Muy bueno / Oso ona;3;Muy bueno / Oso ona;1,6;Muy bueno / Oso ona
30/12/2024;12:00;0,51;0,19;0,21;0;15;47;24;Muy bueno / Oso ona;0,39;11,04;Muy bueno / Oso ona;8,25;Muy bueno / Oso ona;4;Muy bueno / Oso ona;1,87;Muy bueno / Oso ona
30/12/2024;11:00;0,52;0,2;0,21;0,1;20;57;27;Muy bueno / Oso ona;0,46;11,25;Muy bueno / Oso ona;8,46;Muy bueno / Oso ona;3;Muy bueno / Oso ona;3,05;Muy bueno / Oso ona
30/12/2024;10:00;0,53;0,22;0,21;0,02;25;71;33;Muy bueno / Oso ona;0,35;11,46;Muy bueno / Oso ona;8,71;Muy bueno / Oso ona;3;Muy bueno / Oso ona;3,04;Muy bueno / Oso ona
30/12/2024;09:00;0,51;0,21;0,21;0,01;20;64;34;Muy bueno / Oso ona;0,44;11,54;Muy bueno / Oso ona;8,88;Muy bueno / Oso ona;3;Muy bueno / Oso ona;5,39;Muy bueno / Oso ona
30/12/2024;08:00;0,43;0,22;0,21;0,01;23;72;37;Muy bueno / Oso ona;0,2;11,71;Muy bueno / Oso ona;9,08;Muy bueno / Oso ona;3;Muy bueno / Oso ona;1,5;Muy bueno / Oso ona
30/12/2024;07:00;0,32;0,2;0,21;0;11;47;31;Muy bueno / Oso ona;0,06;11,88;Muy bueno / Oso ona;9,25;Muy bueno / Oso ona;3;Muy bueno / Oso ona;1,04;Muy bueno / Oso ona
30/12/2024;06:00;0,35;0,2;0,22;0;7;36;26;Muy bueno / Oso ona;0,11;12,04;Muy bueno / Oso ona;9,46;Muy bueno / Oso ona;3;Muy bueno / Oso ona;1,08;Muy bueno / Oso ona
30/12/2024;05:00;0,38;0,21;0,23;0;4;30;25;Muy bueno / Oso ona;0,11;12,25;Muy bueno / Oso ona;9,67;Muy bueno / Oso ona;3;Muy bueno / Oso ona;1,04;Muy bueno / Oso ona
30/12/2024;04:00;0,34;0,22;0,24;0;2;23;20;Muy bueno / Oso ona;0,09;12,5;Muy bueno / Oso ona;9,88;Muy bueno / Oso ona;3;Muy bueno / Oso ona;1,06;Muy bueno / Oso ona
30/12/2024;03:00;0,35;0,2;0,26;0;2;21;19;Muy bueno / Oso ona;0,02;12,71;Muy bueno / Oso ona;;Sin datos / Daturik gabe;3;Muy bueno / Oso ona;0,93;Muy bueno / Oso ona
30/12/2024;02:00;0,42;0,2;0,28;0;3;27;23;Muy bueno / Oso ona;0,1;12,83;Muy bueno / Oso ona;;Sin datos / Daturik gabe;3;Muy bueno / Oso ona;1,05;Muy bueno / Oso ona
30/12/2024;01:00;0,36;0,22;0,29;0;3;28;24;Muy bueno / Oso ona;0,17;12,96;Muy bueno / Oso ona;;Sin datos / Daturik gabe;3;Muy bueno / Oso ona;1,18;Muy bueno / Oso ona
29/12/2024;24:00;0,47;0,24;0,29;0;4;30;25;Muy bueno / Oso ona;0,22;13,04;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;1,38;Muy bueno / Oso ona
29/12/2024;23:00;0,63;0,27;0,29;0,02;8;43;31;Muy bueno / Oso ona;0,23;13,21;Muy bueno / Oso ona;;Sin datos / Daturik gabe;3;Muy bueno / Oso ona;1,64;Muy bueno / Oso ona
29/12/2024;22:00;0,81;0,32;0,28;0;14;56;35;Muy bueno / Oso ona;0,32;13,42;Muy bueno / Oso ona;;Sin datos / Daturik gabe;3;Muy bueno / Oso ona;2,1;Muy bueno / Oso ona
29/12/2024;21:00;0,87;0,35;0,27;0,06;21;69;37;Muy bueno / Oso ona;0,37;13,54;Muy bueno / Oso ona;;Sin datos / Daturik gabe;3;Muy bueno / Oso ona;2,5;Muy bueno / Oso ona
29/12/2024;20:00;0,8;0,39;0,26;0,01;28;86;43;Bueno / Ona;0,43;13,75;Muy bueno / Oso ona;11;Bueno / Ona;3;Muy bueno / Oso ona;2,76;Bueno / Ona
29/12/2024;19:00;0,59;0,3;0,24;0,05;14;70;49;Bueno / Ona;0,39;13,88;Muy bueno / Oso ona;11,04;Bueno / Ona;2;Muy bueno / Oso ona;2,72;Bueno / Ona
29/12/2024;18:00;0,49;0,26;0,23;0;5;49;41;Bueno / Ona;0,28;14,13;Muy bueno / Oso ona;11,29;Bueno / Ona;3;Muy bueno / Oso ona;1,84;Bueno / Ona
29/12/2024;17:00;0,44;0,23;0,23;0,03;4;46;40;Muy bueno / Oso ona;0,14;14,46;Muy bueno / Oso ona;11,67;Bueno / Ona;3;Muy bueno / Oso ona;2,16;Bueno / Ona
29/12/2024;16:00;0,38;0,19;0,22;0;2;23;20;Muy bueno / Oso ona;0;14,38;Muy bueno / Oso ona;11,63;Bueno / Ona;2;Muy bueno / Oso ona;0,75;Bueno / Ona
29/12/2024;15:00;0,47;0,19;0,23;0;3;23;18;Muy bueno / Oso ona;0,1;14,38;Muy bueno / Oso ona;11,54;Bueno / Ona;2;Muy bueno / Oso ona;1,06;Bueno / Ona
29/12/2024;14:00;0,38;0,22;0,23;0;5;27;20;Muy bueno / Oso ona;0,09;14,33;Muy bueno / Oso ona;11,46;Bueno / Ona;3;Muy bueno / Oso ona;1,03;Bueno / Ona
29/12/2024;13:00;0,47;0,23;0,23;0;10;41;25;Muy bueno / Oso ona;0,12;14,33;Muy bueno / Oso ona;11,42;Bueno / Ona;4;Muy bueno / Oso ona;1,22;Bueno / Ona
29/12/2024;12:00;0,53;0,24;0,23;0;10;38;22;Muy bueno / Oso ona;0,24;14,33;Muy bueno / Oso ona;11,38;Bueno / Ona;4;Muy bueno / Oso ona;1,79;Bueno / Ona
29/12/2024;11:00;0,5;0,26;0,24;0;14;46;25;Muy bueno / Oso ona;0,23;14,33;Muy bueno / Oso ona;11,38;Bueno / Ona;3;Muy bueno / Oso ona;1,58;Bueno / Ona
29/12/2024;10:00;0,45;0,23;0,24;0;13;43;24;Muy bueno / Oso ona;0,2;14,29;Muy bueno / Oso ona;11,33;Bueno / Ona;3;Muy bueno / Oso ona;1,66;Bueno / Ona
29/12/2024;09:00;0,33;0,22;0,25;0;12;41;24;Muy bueno / Oso ona;0,15;14,38;Muy bueno / Oso ona;11,42;Bueno / Ona;3;Muy bueno / Oso ona;1,4;Bueno / Ona
29/12/2024;08:00;0,41;0,22;0,26;0;8;38;26;Muy bueno / Oso ona;0,18;14,38;Muy bueno / Oso ona;11,38;Bueno / Ona;3;Muy bueno / Oso ona;1,64;Bueno / Ona
29/12/2024;07:00;0,41;0,24;0,28;0;10;39;25;Muy bueno / Oso ona;0,2;14,29;Muy bueno / Oso ona;11,29;Bueno / Ona;3;Muy bueno / Oso ona;1,79;Bueno / Ona
29/12/2024;06:00;0,48;0,24;0,29;0,01;6;33;23;Muy bueno / Oso ona;0,32;14,21;Muy bueno / Oso ona;11,17;Bueno / Ona;3;Muy bueno / Oso ona;2,06;Bueno / Ona
29/12/2024;05:00;0,56;0,25;0,31;0,01;10;40;24;Muy bueno / Oso ona;0,42;14,17;Muy bueno / Oso ona;11,08;Bueno / Ona;3;Muy bueno / Oso ona;2,26;Bueno / Ona
29/12/2024;04:00;0,52;0,28;0,33;0,03;10;39;24;Muy bueno / Oso ona;0,37;14,13;Muy bueno / Oso ona;11,04;Bueno / Ona;2;Muy bueno / Oso ona;2,41;Bueno / Ona
29/12/2024;03:00;0,64;0,3;0,35;0;13;45;26;Muy bueno / Oso ona;0,39;14;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;2,19;Muy bueno / Oso ona
29/12/2024;02:00;0,73;0,3;0,35;0,02;13;48;27;Muy bueno / Oso ona;0,29;13,88;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;2,22;Muy bueno / Oso ona
29/12/2024;01:00;0,87;0,32;0,35;0,07;15;53;31;Muy bueno / Oso ona;0,41;13,79;Muy bueno / Oso ona;;Sin datos / Daturik gabe;3;Muy bueno / Oso ona;2,89;Muy bueno / Oso ona
28/12/2024;24:00;0,9;0,36;0,34;0,04;24;72;37;Muy bueno / Oso ona;0,51;13,67;Muy bueno / Oso ona;;Sin datos / Daturik gabe;4;Muy bueno / Oso ona;3,04;Muy bueno / Oso ona
28/12/2024;23:00;0,87;0,37;0,32;0,08;19;68;39;Muy bueno / Oso ona;0,52;13,42;Muy bueno / Oso ona;;Sin datos / Daturik gabe;3;Muy bueno / Oso ona;2,84;Muy bueno / Oso ona
28/12/2024;22:00;0,86;0,36;0,3;0,02;11;57;39;Muy bueno / Oso ona;0,41;13,13;Muy bueno / Oso ona;9,96;Muy bueno / Oso ona;3;Muy bueno / Oso ona;2,48;Muy bueno / Oso ona
28/12/2024;21:00;1,11;0,39;0,27;0,07;16;69;44;Bueno / Ona;0,69;12,88;Muy bueno / Oso ona;9,63;Muy bueno / Oso ona;3;Muy bueno / Oso ona;3,62;Bueno / Ona
28/12/2024;20:00;0,85;0,45;0,25;0,02;37;106;50;Bueno / Ona;0,38;12,5;Muy bueno / Oso ona;9,29;Muy bueno / Oso ona;3;Muy bueno / Oso ona;2,63;Bueno / Ona
28/12/2024;19:00;0,92;0,28;0,22;0;6;51;41;Bueno / Ona;0,23;12,17;Muy bueno / Oso ona;9;Muy bueno / Oso ona;2;Muy bueno / Oso ona;1,9;Bueno / Ona
28/12/2024;18:00;0,65;0,24;0,2;0;2;37;33;Muy bueno / Oso ona;0,1;11,75;Muy bueno / Oso ona;8,63;Muy bueno / Oso ona;3;Muy bueno / Oso ona;1,37;Muy bueno / Oso ona
28/12/2024;17:00;0,25;0,23;0,19;0;2;30;28;Muy bueno / Oso ona;0,02;11,13;Muy bueno / Oso ona;8,04;Muy bueno / Oso ona;3;Muy bueno / Oso ona;1,04;Muy bueno / Oso ona
28/12/2024;16:00;0,21;0,17;0,19;0;1;8;7;Muy bueno / Oso ona;0,02;10,96;Muy bueno / Oso ona;7,88;Muy bueno / Oso ona;3;Muy bueno / Oso ona;0,47;Muy bueno / Oso ona
28/12/2024;15:00;0,28;0,16;0,18;0;3;21;16;Muy bueno / Oso ona;0,04;10,83;Muy bueno / Oso ona;7,83;Muy bueno / Oso ona;14;Muy bueno / Oso ona;0,87;Muy bueno / Oso ona
28/12/2024;14:00;0,43;0,18;0,18;0;5;26;19;Muy bueno / Oso ona;0,16;10,79;Muy bueno / Oso ona;7,79;Muy bueno / Oso ona;10;Muy bueno / Oso ona;1,35;Muy bueno / Oso ona
28/12/2024;13:00;0,38;0,21;0,18;0;7;35;24;Muy bueno / Oso ona;0,14;10,67;Muy bueno / Oso ona;7,71;Muy bueno / Oso ona;3;Muy bueno / Oso ona;1,16;Muy bueno / Oso ona
28/12/2024;12:00;0,5;0,18;0,18;0;8;36;24;Muy bueno / Oso ona;0,3;10,5;Muy bueno / Oso ona;7,54;Muy bueno / Oso ona;2;Muy bueno / Oso ona;1,72;Muy bueno / Oso ona
28/12/2024;11:00;0,57;0,21;0,18;0,05;20;63;33;Muy bueno / Oso ona;0,39;10,38;Muy bueno / Oso ona;7,38;Muy bueno / Oso ona;3;Muy bueno / Oso ona;3,27;Muy bueno / Oso ona
28/12/2024;10:00;0,47;0,2;0,17;0,02;13;53;33;Muy bueno / Oso ona;0,3;10,25;Muy bueno / Oso ona;7,21;Muy bueno / Oso ona;3;Muy bueno / Oso ona;2,24;Muy bueno / Oso ona
28/12/2024;09:00;0,3;0,18;0,16;0;8;46;33;Muy bueno / Oso ona;0,18;10;Muy bueno / Oso ona;6,92;Muy bueno / Oso ona;1;Muy bueno / Oso ona;1,31;Muy bueno / Oso ona
28/12/2024;08:00;0,29;0,15;0,16;0;2;31;28;Muy bueno / Oso ona;0,09;9,83;Muy bueno / Oso ona;6,75;Muy bueno / Oso ona;1;Muy bueno / Oso ona;1,06;Muy bueno / Oso ona
28/12/2024;07:00;0,24;0,15;0,16;0;2;30;28;Muy bueno / Oso ona;0,09;9,71;Muy bueno / Oso ona;6,58;Muy bueno / Oso ona;1;Muy bueno / Oso ona;1,05;Muy bueno / Oso ona
28/12/2024;06:00;0,35;0,18;0,16;0;7;41;31;Muy bueno / Oso ona;0,23;9,54;Muy bueno / Oso ona;6,42;Muy bueno / Oso ona;1;Muy bueno / Oso ona;1,6;Muy bueno / Oso ona
28/12/2024;05:00;0,33;0,18;0,16;0,01;2;28;26;Muy bueno / Oso ona;0,19;9,25;Muy bueno / Oso ona;6,17;Muy bueno / Oso ona;1;Muy bueno / Oso ona;1,35;Muy bueno / Oso ona
28/12/2024;04:00;0,26;0,18;0,17;0;0;19;19;Muy bueno / Oso ona;0,03;8,92;Muy bueno / Oso ona;5,88;Muy bueno / Oso ona;1;Muy bueno / Oso ona;0,69;Muy bueno / Oso ona
28/12/2024;03:00;0,25;0,15;0,17;0;0;20;20;Muy bueno / Oso ona;0;8,71;Muy bueno / Oso ona;5,71;Muy bueno / Oso ona;1;Muy bueno / Oso ona;0,54;Muy bueno / Oso ona
28/12/2024;02:00;0,22;0,15;0,18;0;1;22;21;Muy bueno / Oso ona;0;8,5;Muy bueno / Oso ona;5,54;Muy bueno / Oso ona;1;Muy bueno / Oso ona;0,43;Muy bueno / Oso ona
28/12/2024;01:00;0,14;0,14;0,19;0;1;20;20;Muy bueno / Oso ona;0,18;8,29;Muy bueno / Oso ona;5,38;Muy bueno / Oso ona;1;Muy bueno / Oso ona;1,02;Muy bueno / Oso ona
27/12/2024;24:00;0,25;0,16;0,19;0;1;24;24;Muy bueno / Oso ona;0,22;8,29;Muy bueno / Oso ona;5,38;Muy bueno / Oso ona;1;Muy bueno / Oso ona;1,18;Muy bueno / Oso ona
27/12/2024;23:00;0,43;0,18;0,2;0;1;26;25;Muy bueno / Oso ona;0,11;8,38;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;1;Muy bueno / Oso ona;1,07;Muy bueno / Oso ona
27/12/2024;22:00;0,51;0,2;0,2;0;2;28;26;Muy bueno / Oso ona;0,15;8,5;Muy bueno / Oso ona;5,63;Muy bueno / Oso ona;2;Muy bueno / Oso ona;1,38;Muy bueno / Oso ona
27/12/2024;21:00;0,52;0,25;0,2;0;3;42;37;Muy bueno / Oso ona;0,23;8,75;Muy bueno / Oso ona;5,88;Muy bueno / Oso ona;2;Muy bueno / Oso ona;1,86;Muy bueno / Oso ona
27/12/2024;20:00;0,47;0,22;0,2;0,01;4;47;42;Bueno / Ona;0,19;9,13;Muy bueno / Oso ona;6,21;Muy bueno / Oso ona;1;Muy bueno / Oso ona;1,67;Bueno / Ona
27/12/2024;19:00;0,34;0,22;0,19;0;4;41;36;Muy bueno / Oso ona;0,05;9,58;Muy bueno / Oso ona;6,58;Muy bueno / Oso ona;2;Muy bueno / Oso ona;0,89;Muy bueno / Oso ona
27/12/2024;18:00;0,23;0,19;0,19;0;4;30;25;Muy bueno / Oso ona;0,02;9,96;Muy bueno / Oso ona;6,92;Muy bueno / Oso ona;2;Muy bueno / Oso ona;0,77;Muy bueno / Oso ona
27/12/2024;17:00;0,27;0,18;0,18;0;2;21;18;Muy bueno / Oso ona;0,09;10,38;Muy bueno / Oso ona;7,25;Muy bueno / Oso ona;1;Muy bueno / Oso ona;0,57;Muy bueno / Oso ona
27/12/2024;16:00;0,34;0,17;0,18;0;3;19;15;Muy bueno / Oso ona;0,29;10,63;Muy bueno / Oso ona;7,46;Muy bueno / Oso ona;1;Muy bueno / Oso ona;1,19;Muy bueno / Oso ona
27/12/2024;15:00;0,47;0,19;0,18;0,18;5;31;23;Muy bueno / Oso ona;0,75;10,92;Muy bueno / Oso ona;7,67;Muy bueno / Oso ona;1;Muy bueno / Oso ona;2,47;Muy bueno / Oso ona
27/12/2024;14:00;0,45;0,2;0,18;0,08;7;33;22;Muy bueno / Oso ona;0,63;11,04;Muy bueno / Oso ona;7,79;Muy bueno / Oso ona;1;Muy bueno / Oso ona;1,96;Muy bueno / Oso ona
27/12/2024;13:00;0,51;0,21;0,18;0,2;8;37;24;Muy bueno / Oso ona;1,02;11,17;Muy bueno / Oso ona;7,88;Muy bueno / Oso ona;1;Muy bueno / Oso ona;2,49;Muy bueno / Oso ona
27/12/2024;12:00;0,39;0,17;0,18;0,15;11;42;26;Muy bueno / Oso ona;0,86;11,21;Muy bueno / Oso ona;7,88;Muy bueno / Oso ona;1;Muy bueno / Oso ona;2,78;Muy bueno / Oso ona
27/12/2024;11:00;0,29;0,16;0,18;0;10;38;24;Muy bueno / Oso ona;0,2;11,17;Muy bueno / Oso ona;7,92;Muy bueno / Oso ona;1;Muy bueno / Oso ona;1,61;Muy bueno / Oso ona
27/12/2024;10:00;0,47;0,19;0,18;0,02;12;51;33;Muy bueno / Oso ona;0,31;11,17;Muy bueno / Oso ona;7,96;Muy bueno / Oso ona;1;Muy bueno / Oso ona;2,11;Muy bueno / Oso ona
27/12/2024;09:00;0,42;0,19;0,18;0;11;55;38;Muy bueno / Oso ona;0,22;11,29;Muy bueno / Oso ona;8,08;Muy bueno / Oso ona;2;Muy bueno / Oso ona;1,54;Muy bueno / Oso ona
27/12/2024;08:00;0,1;0,17;0,18;0;7;48;38;Muy bueno / Oso ona;0,03;11,42;Muy bueno / Oso ona;8,25;Muy bueno / Oso ona;1;Muy bueno / Oso ona;0,75;Muy bueno / Oso ona
27/12/2024;07:00;0,3;0,16;0,19;0;3;33;30;Muy bueno / Oso ona;0,17;11,58;Muy bueno / Oso ona;8,46;Muy bueno / Oso ona;2;Muy bueno / Oso ona;1,28;Muy bueno / Oso ona
27/12/2024;06:00;0,23;0,18;0,21;0;3;30;26;Muy bueno / Oso ona;0,1;11,75;Muy bueno / Oso ona;8,63;Muy bueno / Oso ona;2;Muy bueno / Oso ona;0,99;Muy bueno / Oso ona
27/12/2024;05:00;0,25;0,18;0,23;0;1;16;15;Muy bueno / Oso ona;0,23;11,96;Muy bueno / Oso ona;8,79;Muy bueno / Oso ona;1;Muy bueno / Oso ona;1,29;Muy bueno / Oso ona
27/12/2024;04:00;0,25;0,26;0,27;0,02;1;16;15;Muy bueno / Oso ona;0,26;12,17;Muy bueno / Oso ona;8,96;Muy bueno / Oso ona;1;Muy bueno / Oso ona;1,44;Muy bueno / Oso ona
27/12/2024;03:00;0,26;0,23;0,32;0;1;17;16;Muy bueno / Oso ona;0,16;12,25;Muy bueno / Oso ona;9,04;Muy bueno / Oso ona;1;Muy bueno / Oso ona;1,14;Muy bueno / Oso ona
27/12/2024;02:00;0,33;0,17;0,34;0;2;19;17;Muy bueno / Oso ona;0,17;12,33;Muy bueno / Oso ona;9,13;Muy bueno / Oso ona;1;Muy bueno / Oso ona;1,37;Muy bueno / Oso ona
27/12/2024;01:00;0,54;0,22;0,39;0;2;21;19;Muy bueno / Oso ona;0,34;12,33;Muy bueno / Oso ona;9,13;Muy bueno / Oso ona;2;Muy bueno / Oso ona;2;Muy bueno / Oso ona
26/12/2024;24:00;0,56;0,26;0,42;0,01;4;28;23;Muy bueno / Oso ona;0,43;12,21;Muy bueno / Oso ona;9,04;Muy bueno / Oso ona;2;Muy bueno / Oso ona;2,25;Muy bueno / Oso ona
26/12/2024;23:00;0,71;0,3;0,44;0,18;7;38;28;Muy bueno / Oso ona;0,71;12,17;Muy bueno / Oso ona;8,96;Muy bueno / Oso ona;1;Muy bueno / Oso ona;3,33;Muy bueno / Oso ona
26/12/2024;22:00;0,96;0,39;0,44;0,28;20;63;33;Muy bueno / Oso ona;1,16;11,92;Muy bueno / Oso ona;8,67;Muy bueno / Oso ona;2;Muy bueno / Oso ona;4,83;Muy bueno / Oso ona
