Date;Hour  (GMT);CO (mg/m3);CO 8h (mg/m3);NO (µg/m3);NOX (µg/m3);NO2;NO2 - ICA;PM10;PM10 - ICA;PM2,5;PM2,5 - ICA;SO2;SO2 - ICA;ICA Estación
04/11/2025;24:00
04/11/2025;23:00
04/11/2025;22:00
04/11/2025;21:00
04/11/2025;20:00
04/11/2025;19:00
04/11/2025;18:00
04/11/2025;17:00
04/11/2025;16:00
04/11/2025;15:00
04/11/2025;14:00
04/11/2025;13:00
04/11/2025;12:00
04/11/2025;11:00
04/11/2025;10:00
04/11/2025;09:00
04/11/2025;08:00
04/11/2025;07:00
04/11/2025;06:00;0,35;0,28;14;72;52;Bueno / Ona;14,21;Muy bueno / Oso ona;12,46;Bueno / Ona;2;Muy bueno / Oso ona;Bueno / Ona
04/11/2025;05:00;0,31;0,3;6;52;44;Bueno / Ona;14,21;Muy bueno / Oso ona;12,38;Bueno / Ona;1;Muy bueno / Oso ona;Bueno / Ona
04/11/2025;04:00;0,22;0,31;2;20;18;Muy bueno / Oso ona;14,04;Muy bueno / Oso ona;12,38;Bueno / Ona;2;Muy bueno / Oso ona;Bueno / Ona
04/11/2025;03:00;0,24;0,34;0;15;15;Muy bueno / Oso ona;13,88;Muy bueno / Oso ona;12,29;Bueno / Ona;1;Muy bueno / Oso ona;Bueno / Ona
04/11/2025;02:00;0,27;0,36;1;24;24;Muy bueno / Oso ona;13,75;Muy bueno / Oso ona;11,96;Bueno / Ona;2;Muy bueno / Oso ona;Bueno / Ona
04/11/2025;01:00;0,3;0,38;1;35;34;Muy bueno / Oso ona;13,46;Muy bueno / Oso ona;11,38;Bueno / Ona;1;Muy bueno / Oso ona;Bueno / Ona
03/11/2025;24:00;0,31;0,38;2;41;40;Muy bueno / Oso ona;13,33;Muy bueno / Oso ona;11,17;Bueno / Ona;1;Muy bueno / Oso ona;Bueno / Ona
03/11/2025;23:00;0,33;0,37;4;51;47;Bueno / Ona;13,25;Muy bueno / Oso ona;11,17;Bueno / Ona;1;Muy bueno / Oso ona;Bueno / Ona
03/11/2025;22:00;0,42;0,35;14;84;63;Bueno / Ona;13,21;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;Bueno / Ona
03/11/2025;21:00;0,47;0,33;21;99;67;Bueno / Ona;12,88;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;Bueno / Ona
03/11/2025;20:00;0,39;0,28;10;64;51;Bueno / Ona;12,46;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Bueno / Ona
03/11/2025;19:00;0,46;0,26;25;106;70;Bueno / Ona;12,13;Muy bueno / Oso ona;10;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Bueno / Ona
03/11/2025;18:00;0,33;0,23;4;45;40;Muy bueno / Oso ona;11,88;Muy bueno / Oso ona;9,83;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
03/11/2025;17:00;0,29;0,25;3;36;33;Muy bueno / Oso ona;11,71;Muy bueno / Oso ona;9,75;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
03/11/2025;16:00;0,27;0,28;1;16;14;Muy bueno / Oso ona;11,46;Muy bueno / Oso ona;9,42;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
03/11/2025;15:00;0,18;0,31;2;15;12;Muy bueno / Oso ona;11,29;Muy bueno / Oso ona;9,17;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
03/11/2025;14:00;0,17;0,34;4;21;15;Muy bueno / Oso ona;11,17;Muy bueno / Oso ona;9,17;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
03/11/2025;13:00;0,17;0,38;8;39;28;Muy bueno / Oso ona;10,79;Muy bueno / Oso ona;9,29;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
03/11/2025;12:00;0,22;0,4;15;55;32;Muy bueno / Oso ona;10,46;Muy bueno / Oso ona;9,25;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
03/11/2025;11:00;0,29;0,41;34;91;40;Muy bueno / Oso ona;10,3;Muy bueno / Oso ona;8,83;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
03/11/2025;10:00;0,51;0,41;87;180;47;Bueno / Ona;9,86;Muy bueno / Oso ona;8,17;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Bueno / Ona
03/11/2025;09:00;0,57;0,37;114;214;40;Muy bueno / Oso ona;8,86;Muy bueno / Oso ona;7,5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
03/11/2025;08:00;0,48;0,32;95;177;32;Muy bueno / Oso ona;7,95;Muy bueno / Oso ona;6,67;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
03/11/2025;07:00;0,42;0,29;68;134;32;Muy bueno / Oso ona;7,27;Muy bueno / Oso ona;6,08;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
03/11/2025;06:00;0,38;0,27;48;104;31;Muy bueno / Oso ona;6,95;Muy bueno / Oso ona;5,79;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
03/11/2025;05:00;0,33;0,26;7;39;29;Muy bueno / Oso ona;6,5;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
03/11/2025;04:00;0,28;0,25;1;24;22;Muy bueno / Oso ona;6,32;Muy bueno / Oso ona;5,25;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
03/11/2025;03:00;0,21;0,24;0;12;11;Muy bueno / Oso ona;6,27;Muy bueno / Oso ona;5,08;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
03/11/2025;02:00;0,22;0,25;0;13;13;Muy bueno / Oso ona;6,05;Muy bueno / Oso ona;4,96;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
03/11/2025;01:00;0,2;0,25;0;10;10;Muy bueno / Oso ona;5,95;Muy bueno / Oso ona;5,08;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
02/11/2025;24:00;0,24;0,26;1;13;13;Muy bueno / Oso ona;5,73;Muy bueno / Oso ona;5,04;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
02/11/2025;23:00;0,27;0,26;1;22;21;Muy bueno / Oso ona;5,45;Muy bueno / Oso ona;4,63;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
02/11/2025;22:00;0,3;0,25;1;40;38;Muy bueno / Oso ona;5,14;Muy bueno / Oso ona;4,42;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
02/11/2025;21:00;0,26;0,23;3;35;31;Muy bueno / Oso ona;5,09;Muy bueno / Oso ona;4,25;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
02/11/2025;20:00;0,26;0,22;4;35;29;Muy bueno / Oso ona;4,91;Muy bueno / Oso ona;4,17;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
02/11/2025;19:00;0,25;0,2;5;38;31;Muy bueno / Oso ona;4,77;Muy bueno / Oso ona;4,42;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
02/11/2025;18:00;0,24;0,19;4;30;25;Muy bueno / Oso ona;4,95;Muy bueno / Oso ona;4,54;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
02/11/2025;17:00;0,24;0,18;4;23;17;Muy bueno / Oso ona;4,95;Muy bueno / Oso ona;4,63;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
02/11/2025;16:00;0,23;0,18;3;17;13;Muy bueno / Oso ona;4,95;Muy bueno / Oso ona;4,75;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
02/11/2025;15:00;0,21;0,18;5;20;14;Muy bueno / Oso ona;4,91;Muy bueno / Oso ona;4,71;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
02/11/2025;14:00;0,17;0,18;2;10;8;Muy bueno / Oso ona;4,86;Muy bueno / Oso ona;4,5;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
02/11/2025;13:00;0,12;0,18;2;9;7;Muy bueno / Oso ona;5,18;Muy bueno / Oso ona;4,13;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
02/11/2025;12:00;0,12;0,19;1;9;8;Muy bueno / Oso ona;5,05;Muy bueno / Oso ona;3,92;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
02/11/2025;11:00;0,16;0,21;2;10;7;Muy bueno / Oso ona;4,91;Muy bueno / Oso ona;4;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
02/11/2025;10:00;0,22;0,22;6;21;12;Muy bueno / Oso ona;5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
02/11/2025;09:00;0,22;0,21;5;20;13;Muy bueno / Oso ona;4,96;Muy bueno / Oso ona;4;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
02/11/2025;08:00;0,23;0,21;3;21;17;Muy bueno / Oso ona;4,79;Muy bueno / Oso ona;3,92;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
02/11/2025;07:00;0,23;0,21;7;32;22;Muy bueno / Oso ona;4,58;Muy bueno / Oso ona;3,75;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
02/11/2025;06:00;0,21;0,21;1;11;10;Muy bueno / Oso ona;4,54;Muy bueno / Oso ona;3,63;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
02/11/2025;05:00;0,21;0,21;1;9;8;Muy bueno / Oso ona;4,63;Muy bueno / Oso ona;3,67;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
02/11/2025;04:00;0,23;0,21;1;11;11;Muy bueno / Oso ona;4,46;Muy bueno / Oso ona;3,92;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
02/11/2025;03:00;0,19;0,2;1;10;10;Muy bueno / Oso ona;4,38;Muy bueno / Oso ona;4,04;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
02/11/2025;02:00;0,21;0,2;0;12;12;Muy bueno / Oso ona;4,46;Muy bueno / Oso ona;3,96;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
02/11/2025;01:00;0,21;0,21;0;13;13;Muy bueno / Oso ona;4,5;Muy bueno / Oso ona;3,83;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
01/11/2025;24:00;0,21;0,21;1;13;12;Muy bueno / Oso ona;4,54;Muy bueno / Oso ona;3,75;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
01/11/2025;23:00;0,21;0,21;1;13;12;Muy bueno / Oso ona;4,46;Muy bueno / Oso ona;3,92;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
01/11/2025;22:00;0,2;0,22;2;13;11;Muy bueno / Oso ona;4,48;Muy bueno / Oso ona;3,92;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
01/11/2025;21:00;0,21;0,23;3;21;16;Muy bueno / Oso ona;4,3;Muy bueno / Oso ona;3,92;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
01/11/2025;20:00;0,21;0,24;2;17;14;Muy bueno / Oso ona;4,35;Muy bueno / Oso ona;3,88;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
01/11/2025;19:00;0,23;0,24;4;22;15;Muy bueno / Oso ona;4,35;Muy bueno / Oso ona;3,54;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
01/11/2025;18:00;0,24;0,24;5;29;22;Muy bueno / Oso ona;4,17;Muy bueno / Oso ona;3,5;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
01/11/2025;17:00;0,23;0,25;2;18;15;Muy bueno / Oso ona;3,96;Muy bueno / Oso ona;3,38;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
01/11/2025;16:00;0,24;0,25;4;26;20;Muy bueno / Oso ona;4;Muy bueno / Oso ona;3,33;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
01/11/2025;15:00;0,26;0,25;3;23;19;Muy bueno / Oso ona;4,22;Muy bueno / Oso ona;3,46;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
01/11/2025;14:00;0,25;0,24;3;22;18;Muy bueno / Oso ona;4,48;Muy bueno / Oso ona;3,54;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
01/11/2025;13:00;0,24;0,24;1;14;12;Muy bueno / Oso ona;4,26;Muy bueno / Oso ona;3,63;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
01/11/2025;12:00;0,24;0,24;4;21;15;Muy bueno / Oso ona;4,3;Muy bueno / Oso ona;3,67;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
01/11/2025;11:00;0,27;0,25;6;29;21;Muy bueno / Oso ona;4,35;Muy bueno / Oso ona;3,67;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
01/11/2025;10:00;0,25;0,24;2;20;17;Muy bueno / Oso ona;4,13;Muy bueno / Oso ona;3,67;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
01/11/2025;09:00;0,23;0,25;2;17;14;Muy bueno / Oso ona;4,13;Muy bueno / Oso ona;3,67;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
01/11/2025;08:00;0,22;0,25;1;9;9;Muy bueno / Oso ona;4,3;Muy bueno / Oso ona;3,71;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
01/11/2025;07:00;0,23;0,25;3;16;12;Muy bueno / Oso ona;4,3;Muy bueno / Oso ona;3,75;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
01/11/2025;06:00;0,23;0,25;1;16;15;Muy bueno / Oso ona;4,22;Muy bueno / Oso ona;3,83;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
01/11/2025;05:00;0,28;0,25;3;19;15;Muy bueno / Oso ona;4,22;Muy bueno / Oso ona;3,92;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
01/11/2025;04:00;0,24;0,25;4;20;15;Muy bueno / Oso ona;4,35;Muy bueno / Oso ona;3,67;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
01/11/2025;03:00;0,26;0,25;1;13;12;Muy bueno / Oso ona;4,35;Muy bueno / Oso ona;3,38;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
01/11/2025;02:00;0,27;0,25;6;27;19;Muy bueno / Oso ona;4,35;Muy bueno / Oso ona;3,46;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
01/11/2025;01:00;0,24;0,25;1;12;11;Muy bueno / Oso ona;4,26;Muy bueno / Oso ona;3,75;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
31/10/2025;24:00;0,25;0,25;4;17;12;Muy bueno / Oso ona;4,3;Muy bueno / Oso ona;3,83;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
31/10/2025;23:00;0,23;0,24;0;6;6;Muy bueno / Oso ona;4,35;Muy bueno / Oso ona;3,79;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
31/10/2025;22:00;0,24;0,24;0;9;9;Muy bueno / Oso ona;4,25;Muy bueno / Oso ona;3,96;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
31/10/2025;21:00;0,27;0,24;2;22;19;Muy bueno / Oso ona;4,38;Muy bueno / Oso ona;4;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
31/10/2025;20:00;0,26;0,23;1;17;16;Muy bueno / Oso ona;4,54;Muy bueno / Oso ona;4,17;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
31/10/2025;19:00;0,24;0,22;0;12;12;Muy bueno / Oso ona;4,63;Muy bueno / Oso ona;4,21;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
31/10/2025;18:00;0,25;0,22;2;15;13;Muy bueno / Oso ona;4,63;Muy bueno / Oso ona;4,04;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
31/10/2025;17:00;0,23;0,21;0;10;10;Muy bueno / Oso ona;4,79;Muy bueno / Oso ona;4,17;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
31/10/2025;16:00;0,21;0,21;1;10;10;Muy bueno / Oso ona;4,92;Muy bueno / Oso ona;4,29;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
31/10/2025;15:00;0,21;0,21;1;10;9;Muy bueno / Oso ona;4,75;Muy bueno / Oso ona;4,21;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
31/10/2025;14:00;0,2;0,21;1;8;7;Muy bueno / Oso ona;4,63;Muy bueno / Oso ona;4,29;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
31/10/2025;13:00;0,21;0,21;0;7;6;Muy bueno / Oso ona;4,71;Muy bueno / Oso ona;4,54;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
31/10/2025;12:00;0,21;0,21;1;7;6;Muy bueno / Oso ona;4,75;Muy bueno / Oso ona;4,75;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
31/10/2025;11:00;0,22;0,21;1;10;9;Muy bueno / Oso ona;4,92;Muy bueno / Oso ona;4,96;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
31/10/2025;10:00;0,22;0,21;2;18;14;Muy bueno / Oso ona;5,17;Muy bueno / Oso ona;5,38;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
31/10/2025;09:00;0,22;0,21;4;23;19;Muy bueno / Oso ona;5,74;Muy bueno / Oso ona;5,75;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
31/10/2025;08:00;0,23;0,21;3;22;18;Muy bueno / Oso ona;6,22;Muy bueno / Oso ona;6,08;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
31/10/2025;07:00;0,21;0,22;1;11;10;Muy bueno / Oso ona;6,39;Muy bueno / Oso ona;6,21;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
31/10/2025;06:00;0,19;0,22;1;7;7;Muy bueno / Oso ona;6,48;Muy bueno / Oso ona;6,33;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
31/10/2025;05:00;0,21;0,23;0;4;4;Muy bueno / Oso ona;6,57;Muy bueno / Oso ona;6,54;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
31/10/2025;04:00;0,18;0,24;0;3;3;Muy bueno / Oso ona;6,65;Muy bueno / Oso ona;6,83;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
31/10/2025;03:00;0,22;0,26;0;2;2;Muy bueno / Oso ona;6,65;Muy bueno / Oso ona;7,13;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
31/10/2025;02:00;0,23;0,27;0;5;4;Muy bueno / Oso ona;6,65;Muy bueno / Oso ona;7,25;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
31/10/2025;01:00;0,22;0,27;0;6;5;Muy bueno / Oso ona;6,96;Muy bueno / Oso ona;7,04;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
30/10/2025;24:00;0,3;0,28;0;6;6;Muy bueno / Oso ona;7,13;Muy bueno / Oso ona;6,92;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
30/10/2025;23:00;0,23;0,27;0;7;7;Muy bueno / Oso ona;7,38;Muy bueno / Oso ona;6,88;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
30/10/2025;22:00;0,25;0,26;0;7;7;Muy bueno / Oso ona;7,46;Muy bueno / Oso ona;6,67;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
30/10/2025;21:00;0,31;0,24;2;31;29;Muy bueno / Oso ona;7,46;Muy bueno / Oso ona;6,63;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
30/10/2025;20:00;0,37;0,23;10;61;47;Bueno / Ona;7,42;Muy bueno / Oso ona;6,63;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Bueno / Ona
30/10/2025;19:00;0,26;0,19;0;11;11;Muy bueno / Oso ona;7,46;Muy bueno / Oso ona;7;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
30/10/2025;18:00;0,27;0,16;1;14;13;Muy bueno / Oso ona;7,67;Muy bueno / Oso ona;7,29;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
30/10/2025;17:00;0,27;0,15;1;15;13;Muy bueno / Oso ona;7,79;Muy bueno / Oso ona;7,17;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
30/10/2025;16:00;0,23;0,17;2;14;11;Muy bueno / Oso ona;7,71;Muy bueno / Oso ona;7,13;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
30/10/2025;15:00;0,12;0,19;1;9;8;Muy bueno / Oso ona;7,71;Muy bueno / Oso ona;7,21;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
30/10/2025;14:00;0,13;0,21;2;11;9;Muy bueno / Oso ona;7,63;Muy bueno / Oso ona;7,17;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
30/10/2025;13:00;0,12;0,23;3;14;10;Muy bueno / Oso ona;7,63;Muy bueno / Oso ona;7,17;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
30/10/2025;12:00;0,07;0,25;3;12;8;Muy bueno / Oso ona;7,67;Muy bueno / Oso ona;7,08;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
30/10/2025;11:00;0,07;0,26;2;10;8;Muy bueno / Oso ona;7,75;Muy bueno / Oso ona;6,75;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
30/10/2025;10:00;0,25;0,29;21;65;34;Muy bueno / Oso ona;7,75;Muy bueno / Oso ona;6,46;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
30/10/2025;09:00;0,39;0,3;62;143;49;Bueno / Ona;7,58;Muy bueno / Oso ona;6,5;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Bueno / Ona
30/10/2025;08:00;0,42;0,29;69;150;46;Bueno / Ona;7,63;Muy bueno / Oso ona;6,58;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Bueno / Ona
30/10/2025;07:00;0,29;0,28;11;52;35;Muy bueno / Oso ona;7,96;Muy bueno / Oso ona;6,88;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
30/10/2025;06:00;0,25;0,28;4;31;25;Muy bueno / Oso ona;8,29;Muy bueno / Oso ona;7,21;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
30/10/2025;05:00;0,25;0,28;2;21;18;Muy bueno / Oso ona;8,38;Muy bueno / Oso ona;7,29;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
30/10/2025;04:00;0,19;0,29;0;6;6;Muy bueno / Oso ona;8,5;Muy bueno / Oso ona;7,21;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
30/10/2025;03:00;0,32;0,31;0;7;7;Muy bueno / Oso ona;8,79;Muy bueno / Oso ona;7,25;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
30/10/2025;02:00;0,28;0,32;0;7;7;Muy bueno / Oso ona;8,96;Muy bueno / Oso ona;7,54;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
30/10/2025;01:00;0,32;0,33;3;13;10;Muy bueno / Oso ona;9,13;Muy bueno / Oso ona;8,17;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
29/10/2025;24:00;0,3;0,33;2;16;13;Muy bueno / Oso ona;9,25;Muy bueno / Oso ona;8,79;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
29/10/2025;23:00;0,3;0,32;1;11;11;Muy bueno / Oso ona;9,54;Muy bueno / Oso ona;9,38;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
29/10/2025;22:00;0,3;0,31;2;16;14;Muy bueno / Oso ona;10,17;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;Muy bueno / Oso ona
29/10/2025;21:00;0,32;0,29;3;22;18;Muy bueno / Oso ona;10,75;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;Muy bueno / Oso ona
29/10/2025;20:00;0,36;0,26;2;33;31;Muy bueno / Oso ona;11,13;Muy bueno / Oso ona;11,29;Bueno / Ona;2;Muy bueno / Oso ona;Bueno / Ona
29/10/2025;19:00;0,36;0,23;3;35;31;Muy bueno / Oso ona;11,54;Muy bueno / Oso ona;11,33;Bueno / Ona;2;Muy bueno / Oso ona;Bueno / Ona
29/10/2025;18:00;0,37;0,21;4;31;25;Muy bueno / Oso ona;12;Muy bueno / Oso ona;11,63;Bueno / Ona;2;Muy bueno / Oso ona;Bueno / Ona
29/10/2025;17:00;0,31;0,19;2;19;16;Muy bueno / Oso ona;12,46;Muy bueno / Oso ona;12,04;Bueno / Ona;2;Muy bueno / Oso ona;Bueno / Ona
29/10/2025;16:00;0,27;0,19;1;10;9;Muy bueno / Oso ona;12,75;Muy bueno / Oso ona;12,33;Bueno / Ona;2;Muy bueno / Oso ona;Bueno / Ona
29/10/2025;15:00;0,15;0,2;1;10;9;Muy bueno / Oso ona;13,08;Muy bueno / Oso ona;12,75;Bueno / Ona;1;Muy bueno / Oso ona;Bueno / Ona
29/10/2025;14:00;0,15;0,23;1;10;8;Muy bueno / Oso ona;13,63;Muy bueno / Oso ona;13,17;Bueno / Ona;1;Muy bueno / Oso ona;Bueno / Ona
29/10/2025;13:00;0,11;0,25;1;9;8;Muy bueno / Oso ona;14,08;Muy bueno / Oso ona;13,5;Bueno / Ona;2;Muy bueno / Oso ona;Bueno / Ona
29/10/2025;12:00;0,11;0,27;1;9;8;Muy bueno / Oso ona;14,83;Muy bueno / Oso ona;14,04;Bueno / Ona;2;Muy bueno / Oso ona;Bueno / Ona
