Date;Hour  (GMT);Benceno (µg/m3);CO (mg/m3);CO 8h (mg/m3);Etilbenceno (µg/m3);NO (µg/m3);NOX (µg/m3);NO2;NO2 - ICA;Ortoxileno (µg/m3);PM10;PM10 - ICA;PM2,5;PM2,5 - ICA;SO2;SO2 - ICA;Tolueno (µg/m3);ICA Estación
04/11/2025;24:00
04/11/2025;23:00
04/11/2025;22:00
04/11/2025;21:00
04/11/2025;20:00
04/11/2025;19:00
04/11/2025;18:00
04/11/2025;17:00
04/11/2025;16:00
04/11/2025;15:00
04/11/2025;14:00
04/11/2025;13:00
04/11/2025;12:00
04/11/2025;11:00
04/11/2025;10:00
04/11/2025;09:00
04/11/2025;08:00
04/11/2025;07:00
04/11/2025;06:00;0;0,19;0,18;0;2;15;13;Muy bueno / Oso ona;0,3;16,83;Muy bueno / Oso ona;5,79;Muy bueno / Oso ona;5;Muy bueno / Oso ona;0,4;Muy bueno / Oso ona
04/11/2025;05:00;0,03;0,15;0,18;0,08;2;11;8;Muy bueno / Oso ona;1,18;17,08;Muy bueno / Oso ona;5,92;Muy bueno / Oso ona;5;Muy bueno / Oso ona;1,12;Muy bueno / Oso ona
04/11/2025;04:00;0,28;0,24;0,21;0,58;1;24;22;Muy bueno / Oso ona;3,85;17,29;Muy bueno / Oso ona;6,04;Muy bueno / Oso ona;5;Muy bueno / Oso ona;8,21;Muy bueno / Oso ona
04/11/2025;03:00;;0,18;0,25;;1;14;13;Muy bueno / Oso ona;;16,83;Muy bueno / Oso ona;6;Muy bueno / Oso ona;5;Muy bueno / Oso ona;;Muy bueno / Oso ona
04/11/2025;02:00;;0,17;0,32;;1;17;16;Muy bueno / Oso ona;;16,33;Muy bueno / Oso ona;5,96;Muy bueno / Oso ona;5;Muy bueno / Oso ona;;Muy bueno / Oso ona
04/11/2025;01:00;0;0,16;0,39;0;2;12;9;Muy bueno / Oso ona;0,91;16,08;Muy bueno / Oso ona;5,96;Muy bueno / Oso ona;5;Muy bueno / Oso ona;0,85;Muy bueno / Oso ona
03/11/2025;24:00;0,05;0,17;0,43;0,07;2;17;15;Muy bueno / Oso ona;1,53;16,04;Muy bueno / Oso ona;6,04;Muy bueno / Oso ona;5;Muy bueno / Oso ona;1,75;Muy bueno / Oso ona
03/11/2025;23:00;0,03;0,19;0,45;0,07;2;17;14;Muy bueno / Oso ona;1,64;15,96;Muy bueno / Oso ona;6,08;Muy bueno / Oso ona;5;Muy bueno / Oso ona;1,32;Muy bueno / Oso ona
03/11/2025;22:00;0,6;0,21;0,47;0,99;3;23;19;Muy bueno / Oso ona;7,91;15,88;Muy bueno / Oso ona;6,17;Muy bueno / Oso ona;5;Muy bueno / Oso ona;7,15;Muy bueno / Oso ona
03/11/2025;21:00;1,09;0,44;0,48;2,05;21;86;56;Bueno / Ona;15,9;15,79;Muy bueno / Oso ona;6,21;Muy bueno / Oso ona;6;Muy bueno / Oso ona;18,3;Bueno / Ona
03/11/2025;20:00;1,99;0,59;0,46;2,77;52;141;64;Bueno / Ona;22,6;15,42;Muy bueno / Oso ona;6,08;Muy bueno / Oso ona;6;Muy bueno / Oso ona;18,34;Bueno / Ona
03/11/2025;19:00;2,01;0,87;0,44;3,17;86;197;66;Bueno / Ona;26,32;14,96;Muy bueno / Oso ona;6;Muy bueno / Oso ona;7;Muy bueno / Oso ona;19,76;Bueno / Ona
03/11/2025;18:00;1,14;0,63;0,37;1,84;46;126;58;Bueno / Ona;14,64;14,54;Muy bueno / Oso ona;5,92;Muy bueno / Oso ona;6;Muy bueno / Oso ona;11,85;Bueno / Ona
03/11/2025;17:00;0,39;0,43;0,33;0,85;14;58;37;Muy bueno / Oso ona;5,76;14,46;Muy bueno / Oso ona;5,92;Muy bueno / Oso ona;5;Muy bueno / Oso ona;5,31;Muy bueno / Oso ona
03/11/2025;16:00;0,29;0,29;0,31;0,45;5;30;24;Muy bueno / Oso ona;3,59;14,25;Muy bueno / Oso ona;5,96;Muy bueno / Oso ona;6;Muy bueno / Oso ona;2,63;Muy bueno / Oso ona
03/11/2025;15:00;0,44;0,31;0,33;0,71;6;31;22;Muy bueno / Oso ona;5,01;14,21;Muy bueno / Oso ona;6;Muy bueno / Oso ona;5;Muy bueno / Oso ona;3,17;Muy bueno / Oso ona
03/11/2025;14:00;0,26;0,3;0,34;0,71;8;36;24;Muy bueno / Oso ona;4,41;14,25;Muy bueno / Oso ona;6;Muy bueno / Oso ona;6;Muy bueno / Oso ona;3,3;Muy bueno / Oso ona
03/11/2025;13:00;0,35;0,26;0,34;0,88;5;24;17;Muy bueno / Oso ona;5,26;13,92;Muy bueno / Oso ona;5,88;Muy bueno / Oso ona;5;Muy bueno / Oso ona;4,51;Muy bueno / Oso ona
03/11/2025;12:00;0,34;0,31;0,33;0,81;11;40;24;Muy bueno / Oso ona;4,64;13,29;Muy bueno / Oso ona;5,63;Muy bueno / Oso ona;5;Muy bueno / Oso ona;3,99;Muy bueno / Oso ona
03/11/2025;11:00;0,55;0,32;0,32;0,87;17;53;27;Muy bueno / Oso ona;5,94;13,17;Muy bueno / Oso ona;5,63;Muy bueno / Oso ona;5;Muy bueno / Oso ona;3,84;Muy bueno / Oso ona
03/11/2025;10:00;0,46;0,38;0,3;0,95;33;84;34;Muy bueno / Oso ona;7,18;12,96;Muy bueno / Oso ona;5,54;Muy bueno / Oso ona;5;Muy bueno / Oso ona;5,06;Muy bueno / Oso ona
03/11/2025;09:00;0,62;0,32;0,28;0,95;24;69;33;Muy bueno / Oso ona;7,91;12,75;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;5;Muy bueno / Oso ona;5,37;Muy bueno / Oso ona
03/11/2025;08:00;0,78;0,48;0,26;1,16;68;149;45;Bueno / Ona;9,04;12,46;Muy bueno / Oso ona;5,38;Muy bueno / Oso ona;6;Muy bueno / Oso ona;5,98;Bueno / Ona
03/11/2025;07:00;0,32;0,34;0,23;0,95;57;119;32;Muy bueno / Oso ona;7,09;12,29;Muy bueno / Oso ona;5,25;Muy bueno / Oso ona;6;Muy bueno / Oso ona;5,53;Muy bueno / Oso ona
03/11/2025;06:00;0,12;0,27;0,22;0,69;11;41;25;Muy bueno / Oso ona;4,86;12,17;Muy bueno / Oso ona;5,17;Muy bueno / Oso ona;5;Muy bueno / Oso ona;4,06;Muy bueno / Oso ona
03/11/2025;05:00;0,04;0,21;0,21;0,51;2;22;20;Muy bueno / Oso ona;3,66;12,04;Muy bueno / Oso ona;5,17;Muy bueno / Oso ona;5;Muy bueno / Oso ona;4,15;Muy bueno / Oso ona
03/11/2025;04:00;0,04;0,2;0,21;0,86;1;18;17;Muy bueno / Oso ona;6,14;11,92;Muy bueno / Oso ona;5,13;Muy bueno / Oso ona;5;Muy bueno / Oso ona;5,2;Muy bueno / Oso ona
03/11/2025;03:00;;0,19;0,22;;1;14;14;Muy bueno / Oso ona;;11,75;Muy bueno / Oso ona;5,04;Muy bueno / Oso ona;5;Muy bueno / Oso ona;;Muy bueno / Oso ona
03/11/2025;02:00;;0,21;0,21;;0;20;20;Muy bueno / Oso ona;;11,58;Muy bueno / Oso ona;4,92;Muy bueno / Oso ona;5;Muy bueno / Oso ona;;Muy bueno / Oso ona
03/11/2025;01:00;0;0,22;0,21;0,47;1;24;23;Muy bueno / Oso ona;3,64;11,33;Muy bueno / Oso ona;4,79;Muy bueno / Oso ona;5;Muy bueno / Oso ona;5,32;Muy bueno / Oso ona
02/11/2025;24:00;0,04;0,2;0,2;0,11;1;20;19;Muy bueno / Oso ona;1,69;11,13;Muy bueno / Oso ona;4,67;Muy bueno / Oso ona;5;Muy bueno / Oso ona;4,95;Muy bueno / Oso ona
02/11/2025;23:00;0,04;0,24;0,2;0,19;4;31;25;Muy bueno / Oso ona;1,78;10,92;Muy bueno / Oso ona;4,54;Muy bueno / Oso ona;5;Muy bueno / Oso ona;4,1;Muy bueno / Oso ona
02/11/2025;22:00;0,08;0,25;0,19;0,4;5;39;31;Muy bueno / Oso ona;2,61;10,75;Muy bueno / Oso ona;4,46;Muy bueno / Oso ona;5;Muy bueno / Oso ona;4,08;Muy bueno / Oso ona
02/11/2025;21:00;0,1;0,24;0,18;0,34;6;37;30;Muy bueno / Oso ona;2,93;10,54;Muy bueno / Oso ona;4,33;Muy bueno / Oso ona;5;Muy bueno / Oso ona;2,14;Muy bueno / Oso ona
02/11/2025;20:00;0;0,19;0,18;0;1;17;15;Muy bueno / Oso ona;0,85;10,38;Muy bueno / Oso ona;4,21;Muy bueno / Oso ona;5;Muy bueno / Oso ona;0,79;Muy bueno / Oso ona
02/11/2025;19:00;0;0,15;0,18;0;0;5;4;Muy bueno / Oso ona;0,41;10,13;Muy bueno / Oso ona;4,04;Muy bueno / Oso ona;5;Muy bueno / Oso ona;0,39;Muy bueno / Oso ona
02/11/2025;18:00;0,04;0,17;0,18;0;1;7;6;Muy bueno / Oso ona;0,35;9,92;Muy bueno / Oso ona;3,92;Muy bueno / Oso ona;4;Muy bueno / Oso ona;0,44;Muy bueno / Oso ona
02/11/2025;17:00;0;0,15;0,19;0;0;3;3;Muy bueno / Oso ona;0;9,67;Muy bueno / Oso ona;3,79;Muy bueno / Oso ona;5;Muy bueno / Oso ona;0,04;Muy bueno / Oso ona
02/11/2025;16:00;0;0,18;0,21;0;0;2;2;Muy bueno / Oso ona;0;9,42;Muy bueno / Oso ona;3,67;Muy bueno / Oso ona;5;Muy bueno / Oso ona;0;Muy bueno / Oso ona
02/11/2025;15:00;0;0,19;0,22;0;0;2;2;Muy bueno / Oso ona;0;9,21;Muy bueno / Oso ona;3,54;Muy bueno / Oso ona;5;Muy bueno / Oso ona;0,14;Muy bueno / Oso ona
02/11/2025;14:00;0;0,2;0,22;0;0;3;3;Muy bueno / Oso ona;0;8,96;Muy bueno / Oso ona;3,46;Muy bueno / Oso ona;5;Muy bueno / Oso ona;0,06;Muy bueno / Oso ona
02/11/2025;13:00;0;0,2;0,24;0;0;3;3;Muy bueno / Oso ona;0;8,75;Muy bueno / Oso ona;3,42;Muy bueno / Oso ona;5;Muy bueno / Oso ona;0,1;Muy bueno / Oso ona
02/11/2025;12:00;0;0,19;0,25;0;0;3;3;Muy bueno / Oso ona;0,14;8,54;Muy bueno / Oso ona;3,33;Muy bueno / Oso ona;5;Muy bueno / Oso ona;0,22;Muy bueno / Oso ona
02/11/2025;11:00;0,07;0,22;0,26;0;1;7;6;Muy bueno / Oso ona;0,72;8,38;Muy bueno / Oso ona;3,21;Muy bueno / Oso ona;5;Muy bueno / Oso ona;0,66;Muy bueno / Oso ona
02/11/2025;10:00;0,17;0,24;0,26;0,11;7;27;16;Muy bueno / Oso ona;1,72;8,38;Muy bueno / Oso ona;3,21;Muy bueno / Oso ona;5;Muy bueno / Oso ona;1,46;Muy bueno / Oso ona
02/11/2025;09:00;0,09;0,25;0,26;0;9;36;24;Muy bueno / Oso ona;1,35;8,25;Muy bueno / Oso ona;3,17;Muy bueno / Oso ona;5;Muy bueno / Oso ona;1,67;Muy bueno / Oso ona
02/11/2025;08:00;0,09;0,25;0,25;0,09;7;32;23;Muy bueno / Oso ona;1,63;8,04;Muy bueno / Oso ona;3,04;Muy bueno / Oso ona;5;Muy bueno / Oso ona;2,25;Muy bueno / Oso ona
02/11/2025;07:00;0,18;0,26;0,24;0,82;6;31;23;Muy bueno / Oso ona;7,64;7,92;Muy bueno / Oso ona;3;Muy bueno / Oso ona;5;Muy bueno / Oso ona;6,48;Muy bueno / Oso ona
02/11/2025;06:00;0,04;0,31;0,24;0;5;27;21;Muy bueno / Oso ona;1,01;8;Muy bueno / Oso ona;3;Muy bueno / Oso ona;5;Muy bueno / Oso ona;1,48;Muy bueno / Oso ona
02/11/2025;05:00;0;0,31;0,23;0,19;1;18;17;Muy bueno / Oso ona;2,09;7,88;Muy bueno / Oso ona;2,92;Muy bueno / Oso ona;5;Muy bueno / Oso ona;1,65;Muy bueno / Oso ona
02/11/2025;04:00;0;0,27;0,22;0;3;20;16;Muy bueno / Oso ona;0,91;7,75;Muy bueno / Oso ona;2,88;Muy bueno / Oso ona;5;Muy bueno / Oso ona;1,81;Muy bueno / Oso ona
02/11/2025;03:00;;0,2;0,21;;4;24;19;Muy bueno / Oso ona;;7,63;Muy bueno / Oso ona;2,83;Muy bueno / Oso ona;5;Muy bueno / Oso ona;;Muy bueno / Oso ona
02/11/2025;02:00;;0,2;0,2;;2;19;17;Muy bueno / Oso ona;;7,58;Muy bueno / Oso ona;2,83;Muy bueno / Oso ona;5;Muy bueno / Oso ona;;Muy bueno / Oso ona
02/11/2025;01:00;0,14;0,21;0,19;0,26;6;32;24;Muy bueno / Oso ona;2,83;7,96;Muy bueno / Oso ona;2,92;Muy bueno / Oso ona;5;Muy bueno / Oso ona;2,05;Muy bueno / Oso ona
01/11/2025;24:00;0,12;0,22;0,19;0,35;5;26;19;Muy bueno / Oso ona;3,07;8,21;Muy bueno / Oso ona;3;Muy bueno / Oso ona;5;Muy bueno / Oso ona;1,94;Muy bueno / Oso ona
01/11/2025;23:00;0;0,23;0,19;0;5;31;24;Muy bueno / Oso ona;1,08;8,29;Muy bueno / Oso ona;3;Muy bueno / Oso ona;5;Muy bueno / Oso ona;2,52;Muy bueno / Oso ona
01/11/2025;22:00;0;0,21;0,18;0;4;28;23;Muy bueno / Oso ona;1,53;8,38;Muy bueno / Oso ona;3;Muy bueno / Oso ona;5;Muy bueno / Oso ona;1,17;Muy bueno / Oso ona
01/11/2025;21:00;0,14;0,21;0,18;0,2;3;26;23;Muy bueno / Oso ona;2,2;8,58;Muy bueno / Oso ona;3,08;Muy bueno / Oso ona;5;Muy bueno / Oso ona;1,69;Muy bueno / Oso ona
01/11/2025;20:00;0;0,2;0,18;0;2;18;16;Muy bueno / Oso ona;0,4;8,83;Muy bueno / Oso ona;3,13;Muy bueno / Oso ona;5;Muy bueno / Oso ona;0,52;Muy bueno / Oso ona
01/11/2025;19:00;0;0,14;0,17;0;0;3;3;Muy bueno / Oso ona;0,07;9,04;Muy bueno / Oso ona;3,21;Muy bueno / Oso ona;4;Muy bueno / Oso ona;0;Muy bueno / Oso ona
01/11/2025;18:00;0;0,15;0,17;0,06;0;3;3;Muy bueno / Oso ona;0,77;9,13;Muy bueno / Oso ona;3,25;Muy bueno / Oso ona;5;Muy bueno / Oso ona;0,48;Muy bueno / Oso ona
01/11/2025;17:00;0,06;0,19;0,18;0,14;1;11;10;Muy bueno / Oso ona;1,53;9,25;Muy bueno / Oso ona;3,29;Muy bueno / Oso ona;5;Muy bueno / Oso ona;1,21;Muy bueno / Oso ona
01/11/2025;16:00;0;0,2;0,18;0;3;19;15;Muy bueno / Oso ona;0,45;9,29;Muy bueno / Oso ona;3,29;Muy bueno / Oso ona;5;Muy bueno / Oso ona;0,44;Muy bueno / Oso ona
01/11/2025;15:00;0;0,18;0,17;0;0;6;6;Muy bueno / Oso ona;0,09;9,33;Muy bueno / Oso ona;3,33;Muy bueno / Oso ona;6;Muy bueno / Oso ona;0,08;Muy bueno / Oso ona
01/11/2025;14:00;0;0,18;0,17;0;0;3;3;Muy bueno / Oso ona;0;9,75;Muy bueno / Oso ona;3,38;Muy bueno / Oso ona;5;Muy bueno / Oso ona;0,11;Muy bueno / Oso ona
01/11/2025;13:00;0;0,17;0,17;0;0;4;4;Muy bueno / Oso ona;0,56;9,96;Muy bueno / Oso ona;3,42;Muy bueno / Oso ona;4;Muy bueno / Oso ona;0,55;Muy bueno / Oso ona
01/11/2025;12:00;0;0,17;0,17;0;0;3;3;Muy bueno / Oso ona;0,15;10,08;Muy bueno / Oso ona;3,46;Muy bueno / Oso ona;5;Muy bueno / Oso ona;0,01;Muy bueno / Oso ona
01/11/2025;11:00;0;0,17;0,17;0;0;3;2;Muy bueno / Oso ona;0,13;10,46;Muy bueno / Oso ona;3,5;Muy bueno / Oso ona;5;Muy bueno / Oso ona;0,05;Muy bueno / Oso ona
01/11/2025;10:00;0;0,18;0,16;0;1;6;5;Muy bueno / Oso ona;0,69;10,67;Muy bueno / Oso ona;3,46;Muy bueno / Oso ona;5;Muy bueno / Oso ona;0,65;Muy bueno / Oso ona
01/11/2025;09:00;0,08;0,18;0,16;0;4;20;15;Muy bueno / Oso ona;1,49;10,96;Muy bueno / Oso ona;3,5;Muy bueno / Oso ona;5;Muy bueno / Oso ona;1,34;Muy bueno / Oso ona
01/11/2025;08:00;0,01;0,18;0,16;0,11;3;15;11;Muy bueno / Oso ona;1,38;11,29;Muy bueno / Oso ona;3,54;Muy bueno / Oso ona;5;Muy bueno / Oso ona;1,09;Muy bueno / Oso ona
01/11/2025;07:00;0;0,15;0,16;0;0;3;3;Muy bueno / Oso ona;0,51;11,5;Muy bueno / Oso ona;3,54;Muy bueno / Oso ona;6;Muy bueno / Oso ona;0,54;Muy bueno / Oso ona
01/11/2025;06:00;0;0,15;0,16;0;0;8;8;Muy bueno / Oso ona;0,61;11,42;Muy bueno / Oso ona;3,5;Muy bueno / Oso ona;5;Muy bueno / Oso ona;0,55;Muy bueno / Oso ona
01/11/2025;05:00;0;0,16;0,18;0,07;1;10;9;Muy bueno / Oso ona;0,95;11,46;Muy bueno / Oso ona;3,5;Muy bueno / Oso ona;5;Muy bueno / Oso ona;0,72;Muy bueno / Oso ona
01/11/2025;04:00;0;0,15;0,19;0;1;5;5;Muy bueno / Oso ona;0,37;11,54;Muy bueno / Oso ona;3,54;Muy bueno / Oso ona;5;Muy bueno / Oso ona;0,45;Muy bueno / Oso ona
01/11/2025;03:00;;0,15;0,2;;1;7;6;Muy bueno / Oso ona;;11,5;Muy bueno / Oso ona;3,54;Muy bueno / Oso ona;5;Muy bueno / Oso ona;;Muy bueno / Oso ona
01/11/2025;02:00;;0,16;0,22;;2;15;12;Muy bueno / Oso ona;;11,5;Muy bueno / Oso ona;3,54;Muy bueno / Oso ona;4;Muy bueno / Oso ona;;Muy bueno / Oso ona
01/11/2025;01:00;0,1;0,2;0,24;0,24;3;22;18;Muy bueno / Oso ona;2,4;11,13;Muy bueno / Oso ona;3,46;Muy bueno / Oso ona;5;Muy bueno / Oso ona;1,89;Muy bueno / Oso ona
31/10/2025;24:00;0,05;0,19;0,26;0;3;20;16;Muy bueno / Oso ona;1,09;11,04;Muy bueno / Oso ona;3,42;Muy bueno / Oso ona;5;Muy bueno / Oso ona;0,91;Muy bueno / Oso ona
31/10/2025;23:00;0,33;0,23;0,27;0,46;4;21;16;Muy bueno / Oso ona;3,43;11,13;Muy bueno / Oso ona;3,5;Muy bueno / Oso ona;5;Muy bueno / Oso ona;2,54;Muy bueno / Oso ona
31/10/2025;22:00;0,41;0,25;0,28;0,53;4;29;23;Muy bueno / Oso ona;4,08;11,17;Muy bueno / Oso ona;3,5;Muy bueno / Oso ona;5;Muy bueno / Oso ona;2,7;Muy bueno / Oso ona
31/10/2025;21:00;0,35;0,24;0,28;0,36;7;32;21;Muy bueno / Oso ona;3,41;11,25;Muy bueno / Oso ona;3,5;Muy bueno / Oso ona;5;Muy bueno / Oso ona;2,29;Muy bueno / Oso ona
31/10/2025;20:00;0,53;0,26;0,29;0,61;8;41;30;Muy bueno / Oso ona;4,51;11,46;Muy bueno / Oso ona;3,63;Muy bueno / Oso ona;5;Muy bueno / Oso ona;3,1;Muy bueno / Oso ona
31/10/2025;19:00;0,69;0,28;0,29;0,82;11;53;38;Muy bueno / Oso ona;6,48;11,54;Muy bueno / Oso ona;3,63;Muy bueno / Oso ona;5;Muy bueno / Oso ona;4,25;Muy bueno / Oso ona
31/10/2025;18:00;0,62;0,31;0,29;0,82;14;62;42;Bueno / Ona;6,42;11,46;Muy bueno / Oso ona;3,58;Muy bueno / Oso ona;5;Muy bueno / Oso ona;4,45;Bueno / Ona
31/10/2025;17:00;0,6;0,35;0,28;0,67;15;68;45;Bueno / Ona;5,84;11,5;Muy bueno / Oso ona;3,58;Muy bueno / Oso ona;5;Muy bueno / Oso ona;4,1;Bueno / Ona
31/10/2025;16:00;0,43;0,28;0,28;0,56;10;44;30;Muy bueno / Oso ona;4,69;11,46;Muy bueno / Oso ona;3,58;Muy bueno / Oso ona;5;Muy bueno / Oso ona;3,2;Muy bueno / Oso ona
31/10/2025;15:00;0,54;0,27;0,28;0,78;8;38;27;Muy bueno / Oso ona;6,61;11,42;Muy bueno / Oso ona;3,54;Muy bueno / Oso ona;5;Muy bueno / Oso ona;4,27;Muy bueno / Oso ona
31/10/2025;14:00;0,45;0,28;0,28;0,54;7;32;22;Muy bueno / Oso ona;3,99;11,04;Muy bueno / Oso ona;3,5;Muy bueno / Oso ona;5;Muy bueno / Oso ona;3,2;Muy bueno / Oso ona
31/10/2025;13:00;0,42;0,27;0,27;0,45;13;45;26;Muy bueno / Oso ona;4,02;10,88;Muy bueno / Oso ona;3,46;Muy bueno / Oso ona;6;Muy bueno / Oso ona;3,14;Muy bueno / Oso ona
31/10/2025;12:00;0,39;0,27;0,26;0,66;10;40;24;Muy bueno / Oso ona;5,88;10,83;Muy bueno / Oso ona;3,5;Muy bueno / Oso ona;5;Muy bueno / Oso ona;4,47;Muy bueno / Oso ona
31/10/2025;11:00;0,43;0,28;0,24;0,44;15;55;34;Muy bueno / Oso ona;11,4;10,75;Muy bueno / Oso ona;3,58;Muy bueno / Oso ona;5;Muy bueno / Oso ona;5,28;Muy bueno / Oso ona
31/10/2025;10:00;0,45;0,28;0,23;0,61;11;56;39;Muy bueno / Oso ona;6,82;11,17;Muy bueno / Oso ona;3,92;Muy bueno / Oso ona;5;Muy bueno / Oso ona;7,79;Muy bueno / Oso ona
31/10/2025;09:00;0,78;0,31;0,21;0,87;20;85;56;Bueno / Ona;6,88;11,39;Muy bueno / Oso ona;4,17;Muy bueno / Oso ona;5;Muy bueno / Oso ona;6,04;Bueno / Ona
31/10/2025;08:00;0,78;0,33;0,19;0,86;26;96;57;Bueno / Ona;6,72;11,39;Muy bueno / Oso ona;4,21;Muy bueno / Oso ona;6;Muy bueno / Oso ona;6,25;Bueno / Ona
31/10/2025;07:00;0,33;0,24;0,16;0,32;5;33;26;Muy bueno / Oso ona;2,48;11,48;Muy bueno / Oso ona;4,29;Muy bueno / Oso ona;4;Muy bueno / Oso ona;2,49;Muy bueno / Oso ona
31/10/2025;06:00;0,12;0,19;0,15;0,01;5;26;19;Muy bueno / Oso ona;0,97;11,57;Muy bueno / Oso ona;4,33;Muy bueno / Oso ona;5;Muy bueno / Oso ona;1,46;Muy bueno / Oso ona
31/10/2025;05:00;0;0,17;0,16;0;4;24;19;Muy bueno / Oso ona;0,56;11,78;Muy bueno / Oso ona;4,38;Muy bueno / Oso ona;5;Muy bueno / Oso ona;1,72;Muy bueno / Oso ona
31/10/2025;04:00;0;0,13;0,17;0;1;6;5;Muy bueno / Oso ona;0,35;12;Muy bueno / Oso ona;4,46;Muy bueno / Oso ona;5;Muy bueno / Oso ona;0,19;Muy bueno / Oso ona
31/10/2025;03:00;;0,12;0,18;;0;3;3;Muy bueno / Oso ona;;12,43;Muy bueno / Oso ona;4,63;Muy bueno / Oso ona;5;Muy bueno / Oso ona;;Muy bueno / Oso ona
31/10/2025;02:00;;0,13;0,19;;1;6;5;Muy bueno / Oso ona;;12,65;Muy bueno / Oso ona;4,75;Muy bueno / Oso ona;5;Muy bueno / Oso ona;;Muy bueno / Oso ona
31/10/2025;01:00;0;0,13;0,21;0;1;6;5;Muy bueno / Oso ona;0,82;12,87;Muy bueno / Oso ona;4,83;Muy bueno / Oso ona;5;Muy bueno / Oso ona;1,03;Muy bueno / Oso ona
30/10/2025;24:00;0,14;0,16;0,23;0,1;3;20;16;Muy bueno / Oso ona;2;12,75;Muy bueno / Oso ona;4,92;Muy bueno / Oso ona;5;Muy bueno / Oso ona;2,91;Muy bueno / Oso ona
30/10/2025;23:00;0,39;0,22;0,24;0,48;2;23;20;Muy bueno / Oso ona;3,9;12,96;Muy bueno / Oso ona;4,96;Muy bueno / Oso ona;5;Muy bueno / Oso ona;2,9;Muy bueno / Oso ona
30/10/2025;22:00;0,43;0,2;0,24;0,6;2;20;17;Muy bueno / Oso ona;5,39;13,29;Muy bueno / Oso ona;5,08;Muy bueno / Oso ona;5;Muy bueno / Oso ona;4,15;Muy bueno / Oso ona
30/10/2025;21:00;0,42;0,26;0,24;0,81;1;26;25;Muy bueno / Oso ona;6,34;13,46;Muy bueno / Oso ona;5,17;Muy bueno / Oso ona;5;Muy bueno / Oso ona;4,72;Muy bueno / Oso ona
30/10/2025;20:00;0,34;0,22;0,24;0,44;1;18;17;Muy bueno / Oso ona;3,93;13,08;Muy bueno / Oso ona;5,04;Muy bueno / Oso ona;5;Muy bueno / Oso ona;2,88;Muy bueno / Oso ona
30/10/2025;19:00;0,48;0,22;0,24;0,57;4;23;18;Muy bueno / Oso ona;4,06;12,88;Muy bueno / Oso ona;5,04;Muy bueno / Oso ona;5;Muy bueno / Oso ona;2,67;Muy bueno / Oso ona
30/10/2025;18:00;0,77;0,32;0,26;0,89;11;53;38;Muy bueno / Oso ona;7,25;12,83;Muy bueno / Oso ona;5,08;Muy bueno / Oso ona;5;Muy bueno / Oso ona;4,95;Muy bueno / Oso ona
30/10/2025;17:00;0,1;0,27;0,27;0,23;4;35;29;Muy bueno / Oso ona;2,37;12,83;Muy bueno / Oso ona;5,17;Muy bueno / Oso ona;5;Muy bueno / Oso ona;1,74;Muy bueno / Oso ona
30/10/2025;16:00;0,03;0,2;0,27;0,07;2;19;16;Muy bueno / Oso ona;1,83;13,17;Muy bueno / Oso ona;5,33;Muy bueno / Oso ona;5;Muy bueno / Oso ona;1,24;Muy bueno / Oso ona
30/10/2025;15:00;0,16;0,19;0,29;0,41;3;18;13;Muy bueno / Oso ona;2,9;13,25;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;5;Muy bueno / Oso ona;1,58;Muy bueno / Oso ona
30/10/2025;14:00;0,12;0,24;0,31;0,18;6;23;15;Muy bueno / Oso ona;2,14;13,25;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;5;Muy bueno / Oso ona;1,61;Muy bueno / Oso ona
30/10/2025;13:00;0,39;0,25;0,31;0,55;7;26;16;Muy bueno / Oso ona;3,94;13,21;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;5;Muy bueno / Oso ona;2,65;Muy bueno / Oso ona
30/10/2025;12:00;0,55;0,3;0,3;1,22;13;45;25;Muy bueno / Oso ona;8,06;13,39;Muy bueno / Oso ona;5,52;Muy bueno / Oso ona;5;Muy bueno / Oso ona;7,55;Muy bueno / Oso ona
30/10/2025;11:00;0,77;0,37;0,29;1,17;23;65;31;Muy bueno / Oso ona;7,51;13,13;Muy bueno / Oso ona;5,43;Muy bueno / Oso ona;5;Muy bueno / Oso ona;5,76;Muy bueno / Oso ona
30/10/2025;10:00;0,36;0,34;0,27;0,89;23;66;31;Muy bueno / Oso ona;6,51;12,61;Muy bueno / Oso ona;5,09;Muy bueno / Oso ona;5;Muy bueno / Oso ona;4,57;Muy bueno / Oso ona
30/10/2025;09:00;0,46;0,27;0,24;1,09;26;73;34;Muy bueno / Oso ona;8,44;12,09;Muy bueno / Oso ona;4,74;Muy bueno / Oso ona;5;Muy bueno / Oso ona;13,72;Muy bueno / Oso ona
30/10/2025;08:00;0,69;0,42;0,23;1,12;67;149;47;Bueno / Ona;8,29;11,87;Muy bueno / Oso ona;4,65;Muy bueno / Oso ona;6;Muy bueno / Oso ona;45,85;Bueno / Ona
30/10/2025;07:00;0,29;0,31;0,2;0,5;39;96;37;Muy bueno / Oso ona;4,18;11,57;Muy bueno / Oso ona;4,52;Muy bueno / Oso ona;6;Muy bueno / Oso ona;15,57;Muy bueno / Oso ona
