Date;Hour  (GMT);CO (mg/m3);CO 8h (mg/m3);NO (µg/m3);NOX (µg/m3);NO2;NO2 - ICA;O3 (µg/m3);OZONO;O3 - ICA;O3 8h (µg/m3);PM10;PM10 - ICA;PM2,5;PM2,5 - ICA;SO2;SO2 - ICA;ICA Estación
04/11/2025;24:00
04/11/2025;23:00
04/11/2025;22:00
04/11/2025;21:00
04/11/2025;20:00
04/11/2025;19:00
04/11/2025;18:00
04/11/2025;17:00
04/11/2025;16:00
04/11/2025;15:00
04/11/2025;14:00
04/11/2025;13:00
04/11/2025;12:00
04/11/2025;11:00
04/11/2025;10:00
04/11/2025;09:00
04/11/2025;08:00
04/11/2025;07:00
04/11/2025;06:00;0,08;0,08;0;8;8;Muy bueno / Oso ona;72;72;Muy bueno / Oso ona;;13,67;Muy bueno / Oso ona;6,17;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
04/11/2025;05:00;0,08;0,1;0;6;6;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;;13,88;Muy bueno / Oso ona;6,33;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
04/11/2025;04:00;0,07;0,12;0;5;5;Muy bueno / Oso ona;75;75;Muy bueno / Oso ona;;14,17;Muy bueno / Oso ona;6,54;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
04/11/2025;03:00;0,07;0,15;0;5;5;Muy bueno / Oso ona;77;77;Muy bueno / Oso ona;;14,46;Muy bueno / Oso ona;6,71;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
04/11/2025;02:00;0,08;0,2;0;5;5;Muy bueno / Oso ona;77;77;Muy bueno / Oso ona;;14,71;Muy bueno / Oso ona;6,92;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
04/11/2025;01:00;0,08;0,24;0;5;5;Muy bueno / Oso ona;76;76;Muy bueno / Oso ona;;15;Muy bueno / Oso ona;7,13;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
03/11/2025;24:00;0,1;0,27;0;8;8;Muy bueno / Oso ona;71;71;Muy bueno / Oso ona;;15,25;Muy bueno / Oso ona;7,38;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
03/11/2025;23:00;0,12;0,28;1;11;10;Muy bueno / Oso ona;70;70;Muy bueno / Oso ona;;15,92;Muy bueno / Oso ona;7,92;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
03/11/2025;22:00;0,23;0,3;5;49;43;Bueno / Ona;32;32;Muy bueno / Oso ona;;16,25;Muy bueno / Oso ona;8,17;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Bueno / Ona
03/11/2025;21:00;0,26;0,3;15;81;59;Bueno / Ona;15;15;Muy bueno / Oso ona;;16,29;Muy bueno / Oso ona;8,29;Muy bueno / Oso ona;7;Muy bueno / Oso ona;Bueno / Ona
03/11/2025;20:00;0,4;0,3;40;131;71;Bueno / Ona;10;10;Muy bueno / Oso ona;;16,21;Muy bueno / Oso ona;8,25;Muy bueno / Oso ona;8;Muy bueno / Oso ona;Bueno / Ona
03/11/2025;19:00;0,39;0,28;30;111;66;Bueno / Ona;9;9;Muy bueno / Oso ona;;15,96;Muy bueno / Oso ona;8,13;Muy bueno / Oso ona;8;Muy bueno / Oso ona;Bueno / Ona
03/11/2025;18:00;0,41;0,27;67;170;69;Bueno / Ona;8;8;Muy bueno / Oso ona;;15,42;Muy bueno / Oso ona;7,92;Muy bueno / Oso ona;7;Muy bueno / Oso ona;Bueno / Ona
03/11/2025;17:00;0,31;0,25;49;143;69;Bueno / Ona;13;13;Muy bueno / Oso ona;;14,92;Muy bueno / Oso ona;7,67;Muy bueno / Oso ona;9;Muy bueno / Oso ona;Bueno / Ona
03/11/2025;16:00;0,18;0,26;9;51;38;Muy bueno / Oso ona;44;44;Muy bueno / Oso ona;;14,25;Muy bueno / Oso ona;7,42;Muy bueno / Oso ona;9;Muy bueno / Oso ona;Muy bueno / Oso ona
03/11/2025;15:00;0,22;0,28;6;38;29;Muy bueno / Oso ona;53;53;Muy bueno / Oso ona;;13,75;Muy bueno / Oso ona;7,25;Muy bueno / Oso ona;7;Muy bueno / Oso ona;Muy bueno / Oso ona
03/11/2025;14:00;0,22;0,29;6;29;21;Muy bueno / Oso ona;58;58;Muy bueno / Oso ona;;13,42;Muy bueno / Oso ona;7,21;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
03/11/2025;13:00;0,24;0,3;7;31;21;Muy bueno / Oso ona;53;53;Muy bueno / Oso ona;;13,33;Muy bueno / Oso ona;7,17;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
03/11/2025;12:00;0,26;0,3;8;32;20;Muy bueno / Oso ona;45;45;Muy bueno / Oso ona;;13,17;Muy bueno / Oso ona;7,13;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
03/11/2025;11:00;0,31;0,3;34;90;38;Muy bueno / Oso ona;23;23;Muy bueno / Oso ona;;12,83;Muy bueno / Oso ona;7;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
03/11/2025;10:00;0,31;0,3;46;107;38;Muy bueno / Oso ona;13;13;Muy bueno / Oso ona;;12,33;Muy bueno / Oso ona;6,79;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
03/11/2025;09:00;0,35;0,29;54;121;40;Muy bueno / Oso ona;10;10;Muy bueno / Oso ona;;11,96;Muy bueno / Oso ona;6,67;Muy bueno / Oso ona;8;Muy bueno / Oso ona;Muy bueno / Oso ona
03/11/2025;08:00;0,34;0,28;71;148;40;Muy bueno / Oso ona;8;8;Muy bueno / Oso ona;;11,54;Muy bueno / Oso ona;6,58;Muy bueno / Oso ona;7;Muy bueno / Oso ona;Muy bueno / Oso ona
03/11/2025;07:00;0,32;0,27;42;97;34;Muy bueno / Oso ona;8;8;Muy bueno / Oso ona;;11,42;Muy bueno / Oso ona;6,58;Muy bueno / Oso ona;7;Muy bueno / Oso ona;Muy bueno / Oso ona
03/11/2025;06:00;0,27;0,27;31;79;33;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;;11,38;Muy bueno / Oso ona;6,58;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
03/11/2025;05:00;0,25;0,27;20;60;30;Muy bueno / Oso ona;8;8;Muy bueno / Oso ona;;11,42;Muy bueno / Oso ona;6,63;Muy bueno / Oso ona;7;Muy bueno / Oso ona;Muy bueno / Oso ona
03/11/2025;04:00;0,26;0,28;25;69;32;Muy bueno / Oso ona;8;8;Muy bueno / Oso ona;;11,38;Muy bueno / Oso ona;6,63;Muy bueno / Oso ona;7;Muy bueno / Oso ona;Muy bueno / Oso ona
03/11/2025;03:00;0,26;0,28;14;54;33;Muy bueno / Oso ona;8;8;Muy bueno / Oso ona;;11,21;Muy bueno / Oso ona;6,54;Muy bueno / Oso ona;7;Muy bueno / Oso ona;Muy bueno / Oso ona
03/11/2025;02:00;0,25;0,27;6;42;33;Muy bueno / Oso ona;8;8;Muy bueno / Oso ona;;10,96;Muy bueno / Oso ona;6,38;Muy bueno / Oso ona;7;Muy bueno / Oso ona;Muy bueno / Oso ona
03/11/2025;01:00;0,25;0,27;6;46;38;Muy bueno / Oso ona;9;9;Muy bueno / Oso ona;;10,75;Muy bueno / Oso ona;6,25;Muy bueno / Oso ona;8;Muy bueno / Oso ona;Muy bueno / Oso ona
02/11/2025;24:00;0,28;0,26;6;48;41;Bueno / Ona;8;8;Muy bueno / Oso ona;;10,46;Muy bueno / Oso ona;6,04;Muy bueno / Oso ona;7;Muy bueno / Oso ona;Bueno / Ona
02/11/2025;23:00;0,31;0,25;6;52;44;Bueno / Ona;12;12;Muy bueno / Oso ona;;9,75;Muy bueno / Oso ona;5,58;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Bueno / Ona
02/11/2025;22:00;0,32;0,23;6;51;44;Bueno / Ona;25;25;Muy bueno / Oso ona;;9,38;Muy bueno / Oso ona;5,38;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Bueno / Ona
02/11/2025;21:00;0,29;0,21;5;44;38;Muy bueno / Oso ona;38;38;Muy bueno / Oso ona;;9,17;Muy bueno / Oso ona;5,25;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
02/11/2025;20:00;0,24;0,19;8;51;39;Muy bueno / Oso ona;44;44;Muy bueno / Oso ona;;9,04;Muy bueno / Oso ona;5,21;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
02/11/2025;19:00;0,21;0,17;6;38;29;Muy bueno / Oso ona;51;51;Muy bueno / Oso ona;;9;Muy bueno / Oso ona;5,33;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
02/11/2025;18:00;0,23;0,16;5;37;31;Muy bueno / Oso ona;49;49;Muy bueno / Oso ona;;8,88;Muy bueno / Oso ona;5,29;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
02/11/2025;17:00;0,2;0,15;5;37;30;Muy bueno / Oso ona;56;56;Muy bueno / Oso ona;;8,79;Muy bueno / Oso ona;5,29;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
02/11/2025;16:00;0,18;0,15;6;27;18;Muy bueno / Oso ona;58;58;Muy bueno / Oso ona;;8,75;Muy bueno / Oso ona;5,25;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
02/11/2025;15:00;0,13;0,15;4;21;16;Muy bueno / Oso ona;46;46;Muy bueno / Oso ona;;8,75;Muy bueno / Oso ona;5,29;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
02/11/2025;14:00;0,15;0,15;7;30;19;Muy bueno / Oso ona;42;42;Muy bueno / Oso ona;;8,83;Muy bueno / Oso ona;5,33;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
02/11/2025;13:00;0,14;0,16;6;24;16;Muy bueno / Oso ona;44;44;Muy bueno / Oso ona;;8,83;Muy bueno / Oso ona;5,38;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
02/11/2025;12:00;0,13;0,16;9;36;23;Muy bueno / Oso ona;33;33;Muy bueno / Oso ona;;8,79;Muy bueno / Oso ona;5,42;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
02/11/2025;11:00;0,11;0,16;9;30;18;Muy bueno / Oso ona;33;33;Muy bueno / Oso ona;;8,83;Muy bueno / Oso ona;5,58;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
02/11/2025;10:00;0,18;0,17;15;43;20;Muy bueno / Oso ona;20;20;Muy bueno / Oso ona;;8,79;Muy bueno / Oso ona;5,63;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
02/11/2025;09:00;0,19;0,16;19;54;25;Muy bueno / Oso ona;11;11;Muy bueno / Oso ona;;8,63;Muy bueno / Oso ona;5,5;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
02/11/2025;08:00;0,18;0,16;15;48;26;Muy bueno / Oso ona;10;10;Muy bueno / Oso ona;;8,38;Muy bueno / Oso ona;5,33;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
02/11/2025;07:00;0,16;0,16;10;42;28;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;;8,17;Muy bueno / Oso ona;5,25;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
02/11/2025;06:00;0,17;0,16;11;46;30;Muy bueno / Oso ona;9;9;Muy bueno / Oso ona;;7,79;Muy bueno / Oso ona;5;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
02/11/2025;05:00;0,16;0,16;5;34;27;Muy bueno / Oso ona;12;12;Muy bueno / Oso ona;;7,33;Muy bueno / Oso ona;4,71;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
02/11/2025;04:00;0,14;0,17;1;21;20;Muy bueno / Oso ona;19;19;Muy bueno / Oso ona;;6,88;Muy bueno / Oso ona;4,42;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
02/11/2025;03:00;0,12;0,17;1;14;12;Muy bueno / Oso ona;28;28;Muy bueno / Oso ona;;6,58;Muy bueno / Oso ona;4,25;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
02/11/2025;02:00;0,16;0,19;1;23;22;Muy bueno / Oso ona;22;22;Muy bueno / Oso ona;;6,38;Muy bueno / Oso ona;4,17;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
02/11/2025;01:00;0,18;0,19;2;29;27;Muy bueno / Oso ona;24;24;Muy bueno / Oso ona;;6,08;Muy bueno / Oso ona;4,04;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
01/11/2025;24:00;0,18;0,19;3;31;26;Muy bueno / Oso ona;30;30;Muy bueno / Oso ona;;5,88;Muy bueno / Oso ona;3,96;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
01/11/2025;23:00;0,21;0,19;3;30;26;Muy bueno / Oso ona;32;32;Muy bueno / Oso ona;;5,67;Muy bueno / Oso ona;3,83;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
01/11/2025;22:00;0,18;0,2;7;42;33;Muy bueno / Oso ona;34;34;Muy bueno / Oso ona;;5,5;Muy bueno / Oso ona;3,71;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
01/11/2025;21:00;0,19;0,22;3;38;34;Muy bueno / Oso ona;34;34;Muy bueno / Oso ona;;5,33;Muy bueno / Oso ona;3,54;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
01/11/2025;20:00;0,2;0,22;2;34;33;Muy bueno / Oso ona;38;38;Muy bueno / Oso ona;;5,21;Muy bueno / Oso ona;3,42;Muy bueno / Oso ona;7;Muy bueno / Oso ona;Muy bueno / Oso ona
01/11/2025;19:00;0,2;0,27;5;50;44;Bueno / Ona;33;33;Muy bueno / Oso ona;;5,04;Muy bueno / Oso ona;3,17;Muy bueno / Oso ona;7;Muy bueno / Oso ona;Bueno / Ona
01/11/2025;18:00;0,23;0,32;3;35;31;Muy bueno / Oso ona;49;49;Muy bueno / Oso ona;;4,92;Muy bueno / Oso ona;3,08;Muy bueno / Oso ona;9;Muy bueno / Oso ona;Muy bueno / Oso ona
01/11/2025;17:00;0,17;0,31;2;27;25;Muy bueno / Oso ona;54;54;Muy bueno / Oso ona;;4,79;Muy bueno / Oso ona;3;Muy bueno / Oso ona;10;Muy bueno / Oso ona;Muy bueno / Oso ona
01/11/2025;16:00;0,13;0,31;3;31;26;Muy bueno / Oso ona;54;54;Muy bueno / Oso ona;;4,79;Muy bueno / Oso ona;3;Muy bueno / Oso ona;8;Muy bueno / Oso ona;Muy bueno / Oso ona
01/11/2025;15:00;0,33;0,32;3;34;30;Muy bueno / Oso ona;54;54;Muy bueno / Oso ona;;4,79;Muy bueno / Oso ona;2,96;Muy bueno / Oso ona;7;Muy bueno / Oso ona;Muy bueno / Oso ona
01/11/2025;14:00;0,3;0,29;4;34;28;Muy bueno / Oso ona;56;56;Muy bueno / Oso ona;;4,71;Muy bueno / Oso ona;2,88;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
01/11/2025;13:00;0,25;0,28;5;31;24;Muy bueno / Oso ona;56;56;Muy bueno / Oso ona;;4,71;Muy bueno / Oso ona;2,83;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
01/11/2025;12:00;0,66;0,27;2;18;16;Muy bueno / Oso ona;60;60;Muy bueno / Oso ona;;4,75;Muy bueno / Oso ona;2,75;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
01/11/2025;11:00;0,44;0,18;2;19;17;Muy bueno / Oso ona;61;61;Muy bueno / Oso ona;;4,71;Muy bueno / Oso ona;2,58;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
01/11/2025;10:00;0,18;0,14;2;24;20;Muy bueno / Oso ona;59;59;Muy bueno / Oso ona;;4,79;Muy bueno / Oso ona;2,5;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
01/11/2025;09:00;0,16;0,13;1;15;14;Muy bueno / Oso ona;68;68;Muy bueno / Oso ona;;4,79;Muy bueno / Oso ona;2,42;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
01/11/2025;08:00;0,17;0,12;2;24;22;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;;4,79;Muy bueno / Oso ona;2,33;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
01/11/2025;07:00;0,16;0,12;1;16;15;Muy bueno / Oso ona;45;45;Muy bueno / Oso ona;;4,88;Muy bueno / Oso ona;2,21;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
01/11/2025;06:00;0,13;0,11;0;6;6;Muy bueno / Oso ona;67;67;Muy bueno / Oso ona;;5,04;Muy bueno / Oso ona;2,25;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
01/11/2025;05:00;0,11;0,1;0;2;2;Muy bueno / Oso ona;72;72;Muy bueno / Oso ona;;5,13;Muy bueno / Oso ona;2,33;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
01/11/2025;04:00;0,11;0,1;0;2;2;Muy bueno / Oso ona;73;73;Muy bueno / Oso ona;;5,21;Muy bueno / Oso ona;2,42;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
01/11/2025;03:00;0,1;0,11;0;3;3;Muy bueno / Oso ona;73;73;Muy bueno / Oso ona;;5,25;Muy bueno / Oso ona;2,5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
01/11/2025;02:00;0,1;0,12;0;3;3;Muy bueno / Oso ona;75;75;Muy bueno / Oso ona;;5,29;Muy bueno / Oso ona;2,5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
01/11/2025;01:00;0,1;0,12;0;3;3;Muy bueno / Oso ona;75;75;Muy bueno / Oso ona;;5,33;Muy bueno / Oso ona;2,5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
31/10/2025;24:00;0,1;0,12;0;3;3;Muy bueno / Oso ona;78;78;Muy bueno / Oso ona;;5,38;Muy bueno / Oso ona;2,5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
31/10/2025;23:00;0,1;0,13;1;4;3;Muy bueno / Oso ona;80;80;Muy bueno / Oso ona;;5,42;Muy bueno / Oso ona;2,5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
31/10/2025;22:00;0,1;0,14;1;5;4;Muy bueno / Oso ona;78;78;Muy bueno / Oso ona;;5,42;Muy bueno / Oso ona;2,54;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
31/10/2025;21:00;0,13;0,14;1;13;11;Muy bueno / Oso ona;72;72;Muy bueno / Oso ona;;5,5;Muy bueno / Oso ona;2,58;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
31/10/2025;20:00;0,16;0,15;2;18;15;Muy bueno / Oso ona;65;65;Muy bueno / Oso ona;;5,54;Muy bueno / Oso ona;2,58;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
31/10/2025;19:00;0,14;0,15;1;19;18;Muy bueno / Oso ona;66;66;Muy bueno / Oso ona;;5,54;Muy bueno / Oso ona;2,58;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
31/10/2025;18:00;0,11;0,14;2;15;13;Muy bueno / Oso ona;73;73;Muy bueno / Oso ona;;5,71;Muy bueno / Oso ona;2,63;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
31/10/2025;17:00;0,12;0,14;3;21;16;Muy bueno / Oso ona;67;67;Muy bueno / Oso ona;;5,83;Muy bueno / Oso ona;2,71;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
31/10/2025;16:00;0,13;0,14;8;39;27;Muy bueno / Oso ona;54;54;Muy bueno / Oso ona;;5,88;Muy bueno / Oso ona;2,75;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
31/10/2025;15:00;0,19;0,14;7;37;27;Muy bueno / Oso ona;58;58;Muy bueno / Oso ona;;5,92;Muy bueno / Oso ona;2,75;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
31/10/2025;14:00;0,14;0,13;2;13;10;Muy bueno / Oso ona;75;75;Muy bueno / Oso ona;;5,88;Muy bueno / Oso ona;2,75;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
31/10/2025;13:00;0,16;0,12;3;16;13;Muy bueno / Oso ona;73;73;Muy bueno / Oso ona;;5,83;Muy bueno / Oso ona;2,75;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
31/10/2025;12:00;0,17;0,12;5;25;18;Muy bueno / Oso ona;69;69;Muy bueno / Oso ona;;5,83;Muy bueno / Oso ona;2,75;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
31/10/2025;11:00;0,11;0,11;2;11;8;Muy bueno / Oso ona;79;79;Muy bueno / Oso ona;;5,79;Muy bueno / Oso ona;2,75;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
31/10/2025;10:00;0,11;0,11;1;9;7;Muy bueno / Oso ona;80;80;Muy bueno / Oso ona;;5,83;Muy bueno / Oso ona;2,83;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
31/10/2025;09:00;0,1;0,11;1;8;7;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;;6,22;Muy bueno / Oso ona;3,08;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
31/10/2025;08:00;0,11;0,11;2;9;7;Muy bueno / Oso ona;83;83;Bueno / Ona;;6,74;Muy bueno / Oso ona;3,42;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Bueno / Ona
31/10/2025;07:00;0,11;0,1;2;8;6;Muy bueno / Oso ona;81;81;Bueno / Ona;;7,13;Muy bueno / Oso ona;3,75;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Bueno / Ona
31/10/2025;06:00;0,11;0,1;1;9;9;Muy bueno / Oso ona;76;76;Muy bueno / Oso ona;;7,52;Muy bueno / Oso ona;4;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
31/10/2025;05:00;0,11;0,1;0;9;9;Muy bueno / Oso ona;77;77;Muy bueno / Oso ona;;8,7;Muy bueno / Oso ona;4,33;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
31/10/2025;04:00;0,12;0,1;0;6;6;Muy bueno / Oso ona;78;78;Muy bueno / Oso ona;;9,13;Muy bueno / Oso ona;4,5;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
31/10/2025;03:00;0,1;0,11;0;6;6;Muy bueno / Oso ona;78;78;Muy bueno / Oso ona;;9,35;Muy bueno / Oso ona;4,54;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
31/10/2025;02:00;0,09;0,11;0;5;4;Muy bueno / Oso ona;83;83;Bueno / Ona;;9,7;Muy bueno / Oso ona;4,67;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Bueno / Ona
31/10/2025;01:00;0,1;0,12;0;3;3;Muy bueno / Oso ona;84;84;Bueno / Ona;;9,96;Muy bueno / Oso ona;4,79;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Bueno / Ona
30/10/2025;24:00;0,1;0,12;0;5;5;Muy bueno / Oso ona;80;80;Muy bueno / Oso ona;;9,88;Muy bueno / Oso ona;4,88;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
30/10/2025;23:00;0,1;0,13;0;4;3;Muy bueno / Oso ona;83;83;Bueno / Ona;;9,96;Muy bueno / Oso ona;4,96;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Bueno / Ona
30/10/2025;22:00;0,1;0,13;1;5;4;Muy bueno / Oso ona;78;78;Muy bueno / Oso ona;;10,13;Muy bueno / Oso ona;5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
30/10/2025;21:00;0,13;0,13;4;15;10;Muy bueno / Oso ona;68;68;Muy bueno / Oso ona;;10,38;Muy bueno / Oso ona;5,13;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
30/10/2025;20:00;0,13;0,14;6;18;9;Muy bueno / Oso ona;71;71;Muy bueno / Oso ona;;10,58;Muy bueno / Oso ona;5,25;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
30/10/2025;19:00;0,13;0,13;2;13;10;Muy bueno / Oso ona;72;72;Muy bueno / Oso ona;;10,58;Muy bueno / Oso ona;5,25;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
30/10/2025;18:00;0,15;0,14;4;19;14;Muy bueno / Oso ona;67;67;Muy bueno / Oso ona;;10,5;Muy bueno / Oso ona;5,25;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
30/10/2025;17:00;0,13;0,15;3;17;13;Muy bueno / Oso ona;67;67;Muy bueno / Oso ona;;10,71;Muy bueno / Oso ona;5,33;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
30/10/2025;16:00;0,13;0,16;2;12;10;Muy bueno / Oso ona;72;72;Muy bueno / Oso ona;;11,25;Muy bueno / Oso ona;5,54;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
30/10/2025;15:00;0,13;0,18;2;14;11;Muy bueno / Oso ona;73;73;Muy bueno / Oso ona;;11,63;Muy bueno / Oso ona;5,71;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
30/10/2025;14:00;0,13;0,2;3;13;9;Muy bueno / Oso ona;73;73;Muy bueno / Oso ona;;12,04;Muy bueno / Oso ona;5,88;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
30/10/2025;13:00;0,13;0,21;4;14;8;Muy bueno / Oso ona;69;69;Muy bueno / Oso ona;;12,38;Muy bueno / Oso ona;6,04;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
30/10/2025;12:00;0,14;0,21;6;21;12;Muy bueno / Oso ona;64;64;Muy bueno / Oso ona;;12,63;Muy bueno / Oso ona;6,17;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
30/10/2025;11:00;0,18;0,21;7;30;20;Muy bueno / Oso ona;52;52;Muy bueno / Oso ona;;12,67;Muy bueno / Oso ona;6,13;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
